timestamp,downlink_rolled_mbps_3,uplink_rolled_mbps_3,downlink_rolled_mbps_4,uplink_rolled_mbps_4,downlink_rolled_mbps_2,uplink_rolled_mbps_2,sw_power_baseline,avg_power_baseline,nr_ssRsrp_avg,rsrp,nr_ssRsrp,nr_ssSinr,rsrp_avg,nrStatus,nr_ssSinr_avg,provider,direction,radio_type_used,sw_power_rolled,avg_power_rolled,avg_power,sw_power,downlink_mbps,uplink_mbps,Throughput
2021-01-23 07:13:56,52.573386666669016,0.24752000000005248,56.89037600000083,0.24568800000001817,46.97790399999779,0.23616000000001452,354.49371140624953,590.5663874063029,-63.0,-63.0,-63.0,6.0,-63.0,CONNECTED,6.0,TMobile,downlink,SA only,2711.7662519999994,2947.838928000061,2948.582720000009,2664.2592,56.203904,0.198144,52.9
2021-01-23 07:13:57,48.549130666669015,0.21929600000005248,52.35293600000084,0.23203200000001817,53.9477439999978,0.19185600000001454,417.4831514062499,443.8377134571201,-63.0,-63.0,-63.0,6.0,-63.0,CONNECTED,6.0,TMobile,downlink,SA only,2774.755692,2801.11025405088,2800.6344068813646,3020.328,51.69158400000001,0.185568,54.8
2021-01-23 07:13:58,55.011381333335684,0.21644800000005252,50.696512000000844,0.23088000000001818,54.4151199999978,0.22560000000001457,446.4146047395829,736.0107514063089,-63.0,-63.0,-63.0,6.0,-63.0,CONNECTED,6.0,TMobile,downlink,SA only,2803.6871453333333,3093.283292000072,3093.5097799999944,3232.469333333333,57.13865600000001,0.26563200000000003,78.1
2021-01-23 07:13:59,65.00347733333568,0.25120000000005255,62.803584000000846,0.2379360000000182,71.6594239999978,0.2840160000000146,550.8578047395827,1168.0290774062994,-63.0,-63.0,-63.0,6.0,-63.0,CONNECTED,6.0,TMobile,downlink,SA only,2908.130345333333,3525.301618000053,3525.770179999989,3652.4544,86.180192,0.3024,65.0
2021-01-23 07:14:00,68.73328000000235,0.25408000000005254,64.47285600000085,0.23695200000001818,74.5305919999978,0.24830400000001454,660.4307647395831,1474.9544794062979,-63.0,-63.0,-63.0,6.0,-63.0,CONNECTED,6.0,TMobile,downlink,SA only,3017.703305333333,3832.2270200000407,3831.975120000007,3790.4832,62.880992000000006,0.194208,77.8
2021-01-23 07:14:01,78.12574933333569,0.2755520000000525,72.87897600000083,0.2730720000000182,74.09852799999778,0.26212800000001457,768.4215247395822,1490.1766514063047,-63.0,-63.0,-63.0,6.0,-63.0,CONNECTED,6.0,TMobile,downlink,SA only,3125.6940653333318,3847.4491920000464,3847.6296399999956,3621.36,85.316064,0.330048,62.5
2021-01-23 07:14:02,70.17836800000235,0.2603840000000525,74.17882400000083,0.27088800000001817,73.82705599999778,0.2934720000000146,782.2599247395829,1479.442681406295,-63.0,-63.0,-63.0,6.0,-63.0,CONNECTED,6.0,TMobile,downlink,SA only,3139.532465333333,3836.715222000048,3836.688279999998,3151.152,62.338048,0.256896,54.2
2021-01-23 07:14:03,67.54519466666902,0.27228800000005254,66.37914400000082,0.2527680000000182,58.65975999999778,0.2434080000000146,810.8844727395826,985.007603406292,-63.0,-63.0,-63.0,6.0,-63.0,CONNECTED,6.0,TMobile,downlink,SA only,3168.1570133333325,3342.2801440000353,3341.9897199999964,2843.2416,54.981472,0.22992,45.9
2021-01-23 07:14:04,52.93925333333569,0.25308800000005255,61.033456000000825,0.2723280000000182,48.23985599999778,0.2511840000000146,814.6006327395828,746.0036086361273,-63.0,-63.0,-63.0,6.0,-63.0,CONNECTED,6.0,TMobile,downlink,SA only,3171.8731733333325,3103.276149229863,3103.9869373874767,2815.56,41.49824,0.272448,31.7
2021-01-23 07:14:05,42.32812800000236,0.23561600000005256,47.33060800000084,0.24093600000001822,36.00145599999778,0.2384640000000146,851.2692727395822,882.1638854062887,-63.0,-63.0,-63.0,6.0,-63.0,CONNECTED,6.0,TMobile,downlink,SA only,3208.5418133333324,3239.436426000051,3237.844659999989,3294.1104,30.504672,0.20448,39.5
2021-01-23 07:14:06,39.094698666669025,0.21100800000005257,43.06639200000083,0.2157360000000182,37.89292799999778,0.1802880000000146,881.984472739583,1074.0924874063057,-63.0,-63.0,-63.0,6.0,-63.0,CONNECTED,6.0,TMobile,downlink,SA only,3239.257013333333,3431.365028000069,3432.7887199999986,2971.4112,45.281184,0.156096,38.4
2021-01-23 07:14:07,39.451754666669025,0.18396800000005253,39.963376000000835,0.20608800000001817,43.925295999997786,0.17371200000001463,850.9659127395828,854.5169094063141,-63.0,-63.0,-63.0,6.0,-63.0,CONNECTED,6.0,TMobile,downlink,SA only,3208.2384533333325,3211.789450000083,3211.1436999999914,2710.1424,42.569408,0.191328,40.5
2021-01-23 07:14:08,50.659562666669025,0.20288000000005255,45.62084000000083,0.20328000000001817,53.34875199999779,0.22627200000001463,847.8775394062486,673.1159954063156,-63.0,-63.0,-63.0,6.0,-63.0,CONNECTED,6.0,TMobile,downlink,SA only,3205.150079999999,3030.3885360000722,3031.14884,3201.5856,64.128096,0.261216,71.3
2021-01-23 07:14:09,61.86919466666904,0.24214400000005254,57.72219200000084,0.2206320000000182,71.5190879999978,0.26755200000001467,774.2748194062488,775.5285694063227,-63.0,-63.0,-63.0,6.0,-63.0,CONNECTED,6.0,TMobile,downlink,SA only,3131.5473599999987,3132.801110000073,3131.927179999995,2916.4272,78.91008000000002,0.273888,83.1
2021-01-23 07:14:10,70.03340800000237,0.25257600000005254,63.16740800000083,0.23726400000001818,72.9860639999978,0.24825600000001463,711.9343394062489,786.91646140633,-63.0,-63.0,-63.0,6.0,-63.0,CONNECTED,6.0,TMobile,downlink,SA only,3069.206879999999,3144.1890020000765,3144.4328400000004,3167.0784,67.062048,0.222624,49.2
2021-01-23 07:14:11,64.48149333333569,0.2622720000000526,64.39314400000083,0.2620080000000182,57.267199999997786,0.2564640000000146,637.5732194062489,1094.5300834063307,-63.0,-63.0,-63.0,6.0,-63.0,CONNECTED,6.0,TMobile,downlink,SA only,2994.845759999999,3451.802624000071,3452.1409400000075,2877.7488,47.472352,0.290304,42.7
2021-01-23 07:14:12,53.17607466666902,0.24854400000005253,59.609576000000835,0.2548800000000182,46.23308799999778,0.2615040000000146,615.238339406249,772.0914542052942,-63.0,-63.0,-63.0,6.0,-63.0,CONNECTED,6.0,TMobile,downlink,SA only,2972.510879999999,3129.36399479904,3128.0077015403035,2927.8032,44.993824,0.232704,46.9
2021-01-23 07:14:13,51.45787733333568,0.23692800000005257,55.35892000000083,0.23335200000001818,53.450639999997776,0.21024000000001458,612.8114594062488,749.7403034063337,-63.0,-63.0,-63.0,6.0,-63.0,CONNECTED,6.0,TMobile,downlink,SA only,2970.083999999999,3107.0128440000785,3106.887380000004,2818.9728,61.907456,0.187776,90.9
2021-01-23 07:14:14,68.10924800000235,0.2580800000000526,62.95002400000082,0.2661360000000182,79.66695999999779,0.27076800000001455,625.4767394062487,730.144107406336,-63.0,-63.0,-63.0,6.0,-63.0,CONNECTED,6.0,TMobile,downlink,SA only,2982.7492799999986,3087.4166480000813,3087.680679999992,2942.2128,97.426464,0.35376,72.7
2021-01-23 07:14:15,76.43226666666901,0.2914880000000526,68.57265600000082,0.27679200000001825,83.6946719999978,0.3433440000000145,584.6748194062484,855.7263234063347,-63.0,-63.0,-63.0,6.0,-63.0,CONNECTED,6.0,TMobile,downlink,SA only,2941.9473599999988,3212.998864000077,3214.006819999991,2886.0912,69.96288,0.332928,60.6
2021-01-23 07:14:16,77.67879466666902,0.3147520000000526,73.73596000000082,0.28300800000001824,67.8049599999978,0.2952480000000145,581.7928994062486,875.9608534063474,-63.0,-63.0,-63.0,6.0,-63.0,CONNECTED,6.0,TMobile,downlink,SA only,2939.065439999999,3233.233394000089,3231.9662599999956,2942.592,65.64704,0.257568,59.8
2021-01-23 07:14:17,66.90066133333569,0.3095360000000526,74.53211200000081,0.32059200000001825,65.36955199999781,0.2978400000000145,613.7973794062486,966.5698634063319,-63.0,-63.0,-63.0,6.0,-63.0,CONNECTED,6.0,TMobile,downlink,SA only,2971.069919999999,3323.8424040000928,3324.6178200000127,3030.1872,65.09206400000001,0.338112,72.6
2021-01-23 07:14:18,68.08690133333572,0.2891840000000526,68.55589600000081,0.3001200000000182,69.30683199999781,0.3049920000000145,582.6271394062488,816.0104994063458,-63.0,-63.0,-63.0,6.0,-63.0,CONNECTED,6.0,TMobile,downlink,SA only,2939.8996799999986,3173.2830400000776,3172.420880000009,2889.8832,73.5216,0.271872,55.4
2021-01-23 07:14:19,66.15325866666905,0.29648000000005265,66.02670400000082,0.2867520000000182,66.6838559999978,0.27566400000001445,545.3517794062492,873.7550789302481,-63.0,-63.0,-63.0,6.0,-63.0,CONNECTED,6.0,TMobile,downlink,SA only,2902.624319999999,3231.027619523981,3230.7991598319604,2543.6736,59.846112,0.279456,64.3
2021-01-23 07:14:20,66.03972266666905,0.2889920000000526,65.80280800000082,0.3012720000000182,62.29878399999781,0.2975520000000144,534.2032994062491,675.9865414063507,-63.0,-63.0,-63.0,6.0,-63.0,CONNECTED,6.0,TMobile,downlink,SA only,2891.4758399999987,3033.259082000093,3034.574140000002,3055.5936,64.751456,0.315648,60.2
2021-01-23 07:14:21,60.52829866666906,0.28592000000005263,63.77662400000082,0.2824080000000182,60.869391999997816,0.2891520000000144,546.6031394062488,994.4694474063659,-63.0,-63.0,-63.0,6.0,-63.0,CONNECTED,6.0,TMobile,downlink,SA only,2903.8756799999987,3351.7419880001044,3351.0047799999847,3001.7472,56.98732800000001,0.262656,41.8
2021-01-23 07:14:22,53.775360000002394,0.2678720000000527,55.293048000000816,0.2707680000000182,48.28731199999782,0.24398400000001438,572.6920994062492,834.1486374063686,-63.0,-63.0,-63.0,6.0,-63.0,CONNECTED,6.0,TMobile,downlink,SA only,2929.964639999999,3191.4211780001287,3191.696440000001,3188.6928,39.587296,0.225312,35.6
2021-01-23 07:14:23,47.79561600000238,0.2649920000000527,52.03457600000081,0.2776560000000182,43.19975999999781,0.2661600000000144,610.5946114062494,833.2397354063744,-63.0,-63.0,-63.0,6.0,-63.0,CONNECTED,6.0,TMobile,downlink,SA only,2967.8671519999994,3190.5122760001304,3189.954479999994,3197.99792,46.812224,0.307008,62.6
2021-01-23 07:14:24,51.74795733333571,0.26729600000005266,53.05780000000081,0.26613600000001825,57.82828799999781,0.2882880000000144,598.7837814062494,951.8700594063847,-63.0,-63.0,-63.0,6.0,-63.0,CONNECTED,6.0,TMobile,downlink,SA only,2956.0563219999995,3309.142600000145,3309.710440000005,2824.1045,68.844352,0.269568,64.3
2021-01-23 07:14:25,59.559146666669044,0.2550080000000527,54.56618400000081,0.24758400000001823,65.9326079999978,0.2290080000000144,599.6631614062494,851.8235194063852,-63.0,-63.0,-63.0,6.0,-63.0,CONNECTED,6.0,TMobile,downlink,SA only,2956.9357019999993,3209.096060000142,3208.2552200000005,2894.885,63.020864,0.188448,50.4
2021-01-23 07:14:26,60.91957333333571,0.25328000000005263,57.3927360000008,0.2667120000000182,56.9571839999978,0.24513600000001437,592.3084114062494,742.6720214063942,-63.0,-63.0,-63.0,6.0,-63.0,CONNECTED,6.0,TMobile,downlink,SA only,2949.5809519999993,3099.944562000148,3100.074399999997,2869.0445,50.893504,0.301824,47.1
2021-01-23 07:14:27,55.98192000000237,0.26230400000005266,59.1975280000008,0.26412000000001823,52.4624479999978,0.2992320000000144,535.1489414062488,946.930584031316,-64.2,-63.0,-63.0,6.0,-64.2,CONNECTED,6.0,TMobile,downlink,SA only,2892.421481999999,3304.2031246250835,3304.1119023804704,2458.5925,54.031392,0.29664,62.8
2021-01-23 07:14:28,57.06542933333569,0.26438400000005263,58.554288000000795,0.24540000000001821,60.1513919999978,0.24566400000001437,528.8332214062489,769.8382254063838,-69.0,-69.0,-69.0,6.0,-69.0,CONNECTED,6.0,TMobile,downlink,SA only,2886.105761999999,3127.110766000153,3127.628079999989,2826.726,66.271392,0.194688,59.4
2021-01-23 07:14:29,61.18035200000236,0.25251200000005264,58.60864000000079,0.2648400000000182,64.7548319999978,0.23044800000001436,576.8746114062492,816.6219414063713,-69.0,-69.0,-69.0,6.0,-69.0,CONNECTED,6.0,TMobile,downlink,SA only,2934.1471519999986,3173.894482000144,3174.2012599999957,3024.0875,63.238272,0.266208,54.6
2021-01-23 07:14:30,60.870880000002366,0.2519360000000526,59.16100800000079,0.2631120000000182,58.17062399999781,0.28056000000001435,564.2117014062496,829.6699914063681,-69.0,-69.0,-69.0,6.0,-69.0,CONNECTED,6.0,TMobile,downlink,SA only,2921.4842419999995,3186.942532000137,3186.487319999994,2928.9645,53.102976,0.294912,54.0
2021-01-23 07:14:31,56.826826666669035,0.2582720000000526,59.187968000000794,0.24237600000001824,53.621103999997814,0.25430400000001435,592.5858314062498,862.2867014063693,-69.0,-69.0,-69.0,6.0,-69.0,CONNECTED,6.0,TMobile,downlink,SA only,2949.8583719999997,3219.559242000129,3219.673439999993,3285.4885,54.13923199999999,0.213696,53.1
