enabled_radio_type,carrier,interval,timestamp,RTT1,RTT2,active_radio_type,KeepOrDrop
5G-SA-Low-Band,T-Mobile,10,1606649829363,441,440,6,YEP
5G-SA-Low-Band,T-Mobile,10.1,1606649839903,99,99,6,YEP
5G-SA-Low-Band,T-Mobile,10.2,1606649850202,1252,1252,6,YEP
5G-SA-Low-Band,T-Mobile,10.3,1606649861754,99,100,6,YEP
5G-SA-Low-Band,T-Mobile,10.4,1606649872254,964,964,6,YEP
5G-SA-Low-Band,T-Mobile,10.5,1606649883718,99,100,6,BAD
5G-SA-Low-Band,T-Mobile,10.6,1606649894418,564,564,6,YEP
5G-SA-Low-Band,T-Mobile,10.7,1606649905682,140,140,6,YEP
5G-SA-Low-Band,T-Mobile,10.8,1606649916622,1413,1413,6,YEP
5G-SA-Low-Band,T-Mobile,10.9,1606649928935,100,100,6,YEP
5G-SA-Low-Band,T-Mobile,11,1606649940035,1004,1004,6,YEP
5G-SA-Low-Band,T-Mobile,11.1,1606649952139,140,140,6,YEP
5G-SA-Low-Band,T-Mobile,11.2,1606649963479,603,603,6,YEP
5G-SA-Low-Band,T-Mobile,11.3,1606649975382,100,100,6,YEP
5G-SA-Low-Band,T-Mobile,11.4,1606649986882,1533,1533,6,YEP
5G-SA-Low-Band,T-Mobile,11.5,1606649999915,100,100,6,YEP
5G-SA-Low-Band,T-Mobile,11.6,1606650011615,1124,1124,6,YEP
5G-SA-Low-Band,T-Mobile,11.7,1606650024439,100,100,6,YEP
5G-SA-Low-Band,T-Mobile,11.8,1606650036339,723,723,6,YEP
5G-SA-Low-Band,T-Mobile,11.9,1606650048962,105,105,6,YEP
5G-SA-Low-Band,T-Mobile,12,1606650061067,1565,1565,6,YEP
5G-SA-Low-Band,T-Mobile,12.1,1606650074732,101,101,6,YEP
5G-SA-Low-Band,T-Mobile,12.2,1606650087033,1209,1209,6,YEP
5G-SA-Low-Band,T-Mobile,12.3,1606650100542,100,100,6,YEP
5G-SA-Low-Band,T-Mobile,12.4,1606650113042,810,810,6,YEP
5G-SA-Low-Band,T-Mobile,12.5,1606650126352,100,100,6,YEP
5G-SA-Low-Band,T-Mobile,12.6,1606650139052,1688,1688,6,YEP
5G-SA-Low-Band,T-Mobile,12.7,1606650153440,140,140,6,YEP
5G-SA-Low-Band,T-Mobile,12.8,1606650166380,1242,1242,6,YEP
5G-SA-Low-Band,T-Mobile,12.9,1606650180522,139,140,6,YEP
5G-SA-Low-Band,T-Mobile,13,1606650193662,811,811,6,YEP
5G-SA-Low-Band,T-Mobile,13.1,1606650207573,100,100,6,YEP
5G-SA-Low-Band,T-Mobile,13.2,1606650220873,488,488,6,YEP
5G-SA-Low-Band,T-Mobile,13.3,1606650234661,138,138,6,YEP
5G-SA-Low-Band,T-Mobile,13.4,1606650248199,1323,1323,6,YEP
5G-SA-Low-Band,T-Mobile,13.5,1606650263022,140,140,6,YEP
5G-SA-Low-Band,T-Mobile,13.6,1606650276762,931,931,6,YEP
5G-SA-Low-Band,T-Mobile,13.7,1606650291393,99,100,6,YEP
5G-SA-Low-Band,T-Mobile,13.8,1606650305293,568,568,6,YEP
5G-SA-Low-Band,T-Mobile,13.9,1606650319761,100,100,6,YEP
5G-SA-Low-Band,T-Mobile,14,1606650333861,1409,1409,6,YEP
5G-SA-Low-Band,T-Mobile,14.1,1606650349370,132,132,6,YEP
5G-SA-Low-Band,T-Mobile,14.2,1606650363702,1052,1052,6,YEP
5G-SA-Low-Band,T-Mobile,14.3,1606650379054,99,100,6,YEP
5G-SA-Low-Band,T-Mobile,14.4,1606650393554,603,603,6,YEP
5G-SA-Low-Band,T-Mobile,14.5,1606650408657,140,140,6,YEP
5G-SA-Low-Band,T-Mobile,14.6,1606650423397,1485,1485,6,YEP
5G-SA-Low-Band,T-Mobile,14.7,1606650439582,140,140,6,YEP
5G-SA-Low-Band,T-Mobile,14.8,1606650454522,1092,1092,6,YEP
5G-SA-Low-Band,T-Mobile,14.9,1606650470514,463,463,6,YEP
5G-SA-Low-Band,T-Mobile,15,1606650485977,1645,1645,6,YEP
5G-SA-Low-Band,T-Mobile,15.1,1606650502723,1553,1552,6,YEP
5G-SA-Low-Band,T-Mobile,15.2,1606650519475,1403,1403,6,YEP
5G-SA-Low-Band,T-Mobile,15.3,1606650536178,1344,1344,6,YEP
5G-SA-Low-Band,T-Mobile,15.4,1606650552922,1253,1253,6,YEP
5G-SA-Low-Band,T-Mobile,15.5,1606650569675,1143,1143,6,YEP
5G-SA-Low-Band,T-Mobile,15.6,1606650586418,1044,1044,6,YEP
5G-SA-Low-Band,T-Mobile,15.7,1606650603162,910,910,6,YEP
5G-SA-Low-Band,T-Mobile,15.8,1606650619872,847,847,6,YEP
5G-SA-Low-Band,T-Mobile,15.9,1606650636619,743,743,6,YEP
5G-SA-Low-Band,T-Mobile,16,1606650653362,650,650,6,YEP
5G-SA-Low-Band,T-Mobile,16.1,1606650670112,547,547,6,YEP
5G-SA-Low-Band,T-Mobile,16.2,1606650686859,1723,1723,6,YEP
5G-SA-Low-Band,T-Mobile,16.3,1606650704882,1598,1598,6,YEP
5G-SA-Low-Band,T-Mobile,16.4,1606650722880,1522,1522,6,YEP
5G-SA-Low-Band,T-Mobile,16.5,1606650740902,1431,1431,6,YEP
5G-SA-Low-Band,T-Mobile,16.6,1606650758933,1327,1327,6,YEP
5G-SA-Low-Band,T-Mobile,16.7,1606650776960,1221,1222,6,YEP
5G-SA-Low-Band,T-Mobile,16.8,1606650794982,1131,1132,6,YEP
5G-SA-Low-Band,T-Mobile,16.9,1606650813014,987,987,6,YEP
5G-SA-Low-Band,T-Mobile,17,1606650831001,921,921,6,YEP
5G-SA-Low-Band,T-Mobile,17.1,1606650849022,832,832,6,YEP
5G-SA-Low-Band,T-Mobile,17.2,1606650867054,727,727,6,YEP
5G-SA-Low-Band,T-Mobile,17.3,1606650885081,621,621,6,YEP
5G-SA-Low-Band,T-Mobile,17.4,1606650903102,495,495,6,YEP
5G-SA-Low-Band,T-Mobile,17.5,1606650921097,1704,1705,6,YEP
5G-SA-Low-Band,T-Mobile,17.6,1606650940402,1613,1613,6,YEP
5G-SA-Low-Band,T-Mobile,17.7,1606650959715,1502,1502,6,YEP
5G-SA-Low-Band,T-Mobile,17.8,1606650979017,1405,1405,6,YEP
5G-SA-Low-Band,T-Mobile,17.9,1606650998322,1269,1270,6,YEP
5G-SA-Low-Band,T-Mobile,18,1606651017592,1245,1246,6,YEP
5G-SA-Low-Band,T-Mobile,18.1,1606651036938,1064,1064,6,YEP
5G-SA-Low-Band,T-Mobile,18.2,1606651056202,1010,1010,6,YEP
5G-SA-Low-Band,T-Mobile,18.3,1606651075512,906,906,6,YEP
5G-SA-Low-Band,T-Mobile,18.4,1606651094818,803,804,6,YEP
5G-SA-Low-Band,T-Mobile,18.5,1606651114122,671,672,6,YEP
5G-SA-Low-Band,T-Mobile,18.6,1606651133394,606,605,6,YEP
5G-SA-Low-Band,T-Mobile,18.7,1606651152699,502,503,6,YEP
5G-SA-Low-Band,T-Mobile,18.8,1606651172002,1691,1691,6,YEP
5G-SA-Low-Band,T-Mobile,18.9,1606651192593,1586,1586,6,YEP
5G-SA-Low-Band,T-Mobile,19,1606651213179,1482,1483,6,YEP
5G-SA-Low-Band,T-Mobile,19.1,1606651233762,1389,1389,6,YEP
5G-SA-Low-Band,T-Mobile,19.2,1606651254351,1248,1249,6,YEP
5G-SA-Low-Band,T-Mobile,19.3,1606651274900,1221,1222,6,YEP
5G-SA-Low-Band,T-Mobile,19.4,1606651295522,1091,1092,6,YEP
5G-SA-Low-Band,T-Mobile,19.5,1606651316114,945,946,6,YEP
5G-SA-Low-Band,T-Mobile,19.6,1606651336660,881,882,6,YEP
5G-SA-Low-Band,T-Mobile,19.7,1606651357242,792,793,6,YEP
5G-SA-Low-Band,T-Mobile,19.8,1606651377835,645,646,6,YEP
5G-SA-Low-Band,T-Mobile,19.9,1606651398381,580,581,6,YEP
5G-SA-Low-Band,T-Mobile,1,1606651399962,80,80,6,YEP
5G-SA-Low-Band,T-Mobile,1.1,1606651401142,99,100,6,YEP
5G-SA-Low-Band,T-Mobile,1.2,1606651402442,119,120,6,YEP
5G-SA-Low-Band,T-Mobile,1.3,1606651403862,139,140,6,YEP
5G-SA-Low-Band,T-Mobile,1.4,1606651405402,79,80,6,YEP
5G-SA-Low-Band,T-Mobile,1.5,1606651406982,99,100,6,YEP
5G-SA-Low-Band,T-Mobile,1.6,1606651408682,79,80,6,YEP
5G-SA-Low-Band,T-Mobile,1.7,1606651410462,99,100,6,YEP
5G-SA-Low-Band,T-Mobile,1.8,1606651412362,79,80,6,YEP
5G-SA-Low-Band,T-Mobile,1.9,1606651414342,99,100,6,YEP
5G-SA-Low-Band,T-Mobile,2,1606651416442,79,80,6,YEP
5G-SA-Low-Band,T-Mobile,2.1,1606651418622,99,100,6,YEP
5G-SA-Low-Band,T-Mobile,2.2,1606651420922,79,80,6,YEP
5G-SA-Low-Band,T-Mobile,2.3,1606651423302,139,140,6,YEP
5G-SA-Low-Band,T-Mobile,2.4,1606651425842,79,80,6,YEP
5G-SA-Low-Band,T-Mobile,2.5,1606651428422,99,100,6,YEP
5G-SA-Low-Band,T-Mobile,2.6,1606651431122,79,80,6,YEP
5G-SA-Low-Band,T-Mobile,2.7,1606651433902,99,100,6,YEP
5G-SA-Low-Band,T-Mobile,2.8,1606651436802,79,80,6,YEP
5G-SA-Low-Band,T-Mobile,2.9,1606651439782,99,100,6,YEP
5G-SA-Low-Band,T-Mobile,3,1606651442882,79,80,6,YEP
5G-SA-Low-Band,T-Mobile,3.1,1606651446062,99,100,6,YEP
5G-SA-Low-Band,T-Mobile,3.2,1606651449362,79,80,6,YEP
5G-SA-Low-Band,T-Mobile,3.3,1606651452742,100,100,6,YEP
5G-SA-Low-Band,T-Mobile,3.4,1606651456242,79,80,6,YEP
5G-SA-Low-Band,T-Mobile,3.5,1606651459822,99,100,6,YEP
5G-SA-Low-Band,T-Mobile,3.6,1606651463522,79,80,6,YEP
5G-SA-Low-Band,T-Mobile,3.7,1606651467302,99,100,6,YEP
5G-SA-Low-Band,T-Mobile,3.8,1606651471202,79,80,6,YEP
5G-SA-Low-Band,T-Mobile,3.9,1606651475182,100,100,6,YEP
5G-SA-Low-Band,T-Mobile,4,1606651479282,80,80,6,YEP
5G-SA-Low-Band,T-Mobile,4.1,1606651483462,99,100,6,YEP
5G-SA-Low-Band,T-Mobile,4.2,1606651487762,119,120,6,YEP
5G-SA-Low-Band,T-Mobile,4.3,1606651492182,99,100,6,YEP
5G-SA-Low-Band,T-Mobile,4.4,1606651496682,119,120,6,YEP
5G-SA-Low-Band,T-Mobile,4.5,1606651501302,99,100,6,YEP
5G-SA-Low-Band,T-Mobile,4.6,1606651506002,119,120,6,YEP
5G-SA-Low-Band,T-Mobile,4.7,1606651510822,99,100,6,YEP
5G-SA-Low-Band,T-Mobile,4.8,1606651515722,79,80,6,YEP
5G-SA-Low-Band,T-Mobile,4.9,1606651520702,99,100,6,YEP
5G-SA-Low-Band,T-Mobile,5,1606651525802,119,120,6,YEP
5G-SA-Low-Band,T-Mobile,5.1,1606651531022,100,101,6,YEP
5G-SA-Low-Band,T-Mobile,5.2,1606651536323,119,119,6,YEP
5G-SA-Low-Band,T-Mobile,5.3,1606651541742,99,100,6,YEP
5G-SA-Low-Band,T-Mobile,5.4,1606651547242,80,80,6,YEP
5G-SA-Low-Band,T-Mobile,5.5,1606651552822,100,100,6,YEP
5G-SA-Low-Band,T-Mobile,5.6,1606651558522,119,120,6,YEP
5G-SA-Low-Band,T-Mobile,5.7,1606651564342,99,100,6,YEP
5G-SA-Low-Band,T-Mobile,5.8,1606651570242,120,120,6,YEP
5G-SA-Low-Band,T-Mobile,5.9,1606651576262,139,140,6,YEP
5G-SA-Low-Band,T-Mobile,6,1606651582402,79,80,6,YEP
5G-SA-Low-Band,T-Mobile,6.1,1606651588582,99,100,6,YEP
5G-SA-Low-Band,T-Mobile,6.2,1606651594882,79,80,6,YEP
5G-SA-Low-Band,T-Mobile,6.3,1606651601262,99,100,6,YEP
5G-SA-Low-Band,T-Mobile,6.4,1606651607762,79,80,6,YEP
5G-SA-Low-Band,T-Mobile,6.5,1606651614342,99,100,6,YEP
5G-SA-Low-Band,T-Mobile,6.6,1606651621042,80,80,6,YEP
5G-SA-Low-Band,T-Mobile,6.7,1606651627822,99,100,6,YEP
5G-SA-Low-Band,T-Mobile,6.8,1606651634722,79,80,6,YEP
5G-SA-Low-Band,T-Mobile,6.9,1606651641702,99,100,6,YEP
5G-SA-Low-Band,T-Mobile,7,1606651648802,119,120,6,YEP
5G-SA-Low-Band,T-Mobile,7.1,1606651656022,139,140,6,YEP
5G-SA-Low-Band,T-Mobile,7.2,1606651663362,79,80,6,YEP
5G-SA-Low-Band,T-Mobile,7.3,1606651670742,99,100,6,YEP
5G-SA-Low-Band,T-Mobile,7.4,1606651678242,80,80,6,YEP
5G-SA-Low-Band,T-Mobile,7.5,1606651685822,100,100,6,YEP
5G-SA-Low-Band,T-Mobile,7.6,1606651693522,79,80,6,YEP
5G-SA-Low-Band,T-Mobile,7.7,1606651701302,99,100,6,YEP
5G-SA-Low-Band,T-Mobile,7.8,1606651709202,80,80,6,YEP
5G-SA-Low-Band,T-Mobile,7.9,1606651717182,99,100,6,YEP
5G-SA-Low-Band,T-Mobile,8,1606651725282,119,120,6,YEP
5G-SA-Low-Band,T-Mobile,8.1,1606651733502,99,100,6,YEP
5G-SA-Low-Band,T-Mobile,8.2,1606651741802,79,80,6,YEP
5G-SA-Low-Band,T-Mobile,8.3,1606651750182,99,100,6,YEP
5G-SA-Low-Band,T-Mobile,8.4,1606651758682,79,80,6,YEP
5G-SA-Low-Band,T-Mobile,8.5,1606651767262,99,100,6,YEP
5G-SA-Low-Band,T-Mobile,8.6,1606651775962,79,80,6,YEP
5G-SA-Low-Band,T-Mobile,8.7,1606651784742,100,100,6,YEP
5G-SA-Low-Band,T-Mobile,8.8,1606651793642,79,80,6,YEP
5G-SA-Low-Band,T-Mobile,8.9,1606651802622,99,100,6,YEP
5G-SA-Low-Band,T-Mobile,9,1606651811722,79,80,6,YEP
5G-SA-Low-Band,T-Mobile,9.1,1606651820902,99,100,6,YEP
5G-SA-Low-Band,T-Mobile,9.2,1606651830202,119,120,6,YEP
5G-SA-Low-Band,T-Mobile,9.3,1606651839622,99,100,6,YEP
5G-SA-Low-Band,T-Mobile,9.4,1606651849122,79,80,6,YEP
5G-SA-Low-Band,T-Mobile,9.5,1606651858702,99,100,6,YEP
5G-SA-Low-Band,T-Mobile,9.6,1606651868402,119,120,6,YEP
5G-SA-Low-Band,T-Mobile,9.7,1606651878222,99,100,6,YEP
5G-SA-Low-Band,T-Mobile,9.8,1606651888122,79,80,6,YEP
5G-SA-Low-Band,T-Mobile,9.9,1606651898102,140,140,6,YEP
5G-SA-Low-Band,T-Mobile,10,1606651913242,1590,1590,6,OUT
5G-SA-Low-Band,T-Mobile,10.1,1606651924932,99,100,6,YEP
5G-SA-Low-Band,T-Mobile,10.2,1606651935232,1325,1325,6,YEP
5G-SA-Low-Band,T-Mobile,10.3,1606651946857,99,100,6,YEP
5G-SA-Low-Band,T-Mobile,10.4,1606651957357,965,965,6,YEP
5G-SA-Low-Band,T-Mobile,10.5,1606651968822,99,100,6,YEP
5G-SA-Low-Band,T-Mobile,10.6,1606651979522,571,570,6,YEP
5G-SA-Low-Band,T-Mobile,10.7,1606651990792,139,140,6,YEP
5G-SA-Low-Band,T-Mobile,10.8,1606652001732,1444,1445,6,YEP
5G-SA-Low-Band,T-Mobile,10.9,1606652014077,99,100,6,YEP
5G-SA-Low-Band,T-Mobile,11,1606652025177,1004,1005,6,YEP
5G-SA-Low-Band,T-Mobile,11.1,1606652037282,140,140,6,YEP
5G-SA-Low-Band,T-Mobile,11.2,1606652048622,576,576,6,YEP
5G-SA-Low-Band,T-Mobile,11.3,1606652060498,99,100,6,YEP
5G-SA-Low-Band,T-Mobile,11.4,1606652071998,1524,1524,6,YEP
5G-SA-Low-Band,T-Mobile,11.5,1606652085022,99,100,6,YEP
5G-SA-Low-Band,T-Mobile,11.6,1606652096722,1130,1131,6,YEP
5G-SA-Low-Band,T-Mobile,11.7,1606652109553,139,140,6,YEP
5G-SA-Low-Band,T-Mobile,11.8,1606652121493,685,685,6,YEP
5G-SA-Low-Band,T-Mobile,11.9,1606652134078,99,100,6,YEP
5G-SA-Low-Band,T-Mobile,12,1606652146178,1603,1604,6,YEP
5G-SA-Low-Band,T-Mobile,12.1,1606652159882,140,140,6,YEP
5G-SA-Low-Band,T-Mobile,12.2,1606652172222,1171,1172,6,YEP
5G-SA-Low-Band,T-Mobile,12.3,1606652185694,138,138,6,YEP
5G-SA-Low-Band,T-Mobile,12.4,1606652198232,727,727,6,YEP
5G-SA-Low-Band,T-Mobile,12.5,1606652211459,99,100,6,YEP
5G-SA-Low-Band,T-Mobile,12.6,1606652224159,80,80,6,BAD
5G-SA-Low-Band,T-Mobile,12.7,1606652236939,1702,1703,6,YEP
5G-SA-Low-Band,T-Mobile,12.8,1606652251442,119,120,6,YEP
5G-SA-Low-Band,T-Mobile,12.9,1606652264462,1076,1077,6,YEP
5G-SA-Low-Band,T-Mobile,13,1606652278539,119,120,6,YEP
5G-SA-Low-Band,T-Mobile,13.1,1606652291759,663,663,6,YEP
5G-SA-Low-Band,T-Mobile,13.2,1606652305622,81,81,6,YEP
5G-SA-Low-Band,T-Mobile,13.3,1606652319003,1592,1592,6,YEP
5G-SA-Low-Band,T-Mobile,13.4,1606652333995,119,120,6,YEP
5G-SA-Low-Band,T-Mobile,13.5,1606652347615,1107,1107,6,YEP
5G-SA-Low-Band,T-Mobile,13.6,1606652362322,119,120,6,YEP
5G-SA-Low-Band,T-Mobile,13.7,1606652376142,752,753,6,YEP
5G-SA-Low-Band,T-Mobile,13.8,1606652390695,119,120,6,YEP
5G-SA-Low-Band,T-Mobile,13.9,1606652404715,1625,1625,6,YEP
5G-SA-Low-Band,T-Mobile,14,1606652420340,79,80,6,YEP
5G-SA-Low-Band,T-Mobile,14.1,1606652434520,190,190,6,BAD
5G-SA-Low-Band,T-Mobile,14.2,1606652448910,929,929,6,YEP
5G-SA-Low-Band,T-Mobile,14.3,1606652464139,100,100,6,YEP
5G-SA-Low-Band,T-Mobile,14.4,1606652478639,641,641,6,YEP
5G-SA-Low-Band,T-Mobile,14.5,1606652493780,140,140,6,YEP
5G-SA-Low-Band,T-Mobile,14.6,1606652508520,1490,1490,6,YEP
5G-SA-Low-Band,T-Mobile,14.7,1606652524710,139,140,6,YEP
5G-SA-Low-Band,T-Mobile,14.8,1606652539650,1089,1089,6,YEP
5G-SA-Low-Band,T-Mobile,14.9,1606652555639,461,461,6,YEP
5G-SA-Low-Band,T-Mobile,15,1606652571100,1651,1651,6,YEP
5G-SA-Low-Band,T-Mobile,15.1,1606652587851,1508,1508,6,YEP
5G-SA-Low-Band,T-Mobile,15.2,1606652604559,1440,1441,6,YEP
5G-SA-Low-Band,T-Mobile,15.3,1606652621300,1391,1391,6,YEP
5G-SA-Low-Band,T-Mobile,15.4,1606652638091,1204,1204,6,YEP
5G-SA-Low-Band,T-Mobile,15.5,1606652654795,1144,1145,6,YEP
5G-SA-Low-Band,T-Mobile,15.6,1606652671540,1012,1012,6,YEP
5G-SA-Low-Band,T-Mobile,15.7,1606652688252,943,944,6,YEP
5G-SA-Low-Band,T-Mobile,15.8,1606652704996,843,844,6,YEP
5G-SA-Low-Band,T-Mobile,15.9,1606652721740,752,752,6,YEP
5G-SA-Low-Band,T-Mobile,16,1606652738492,644,644,6,YEP
5G-SA-Low-Band,T-Mobile,16.1,1606652755236,510,510,6,YEP
5G-SA-Low-Band,T-Mobile,16.2,1606652771946,447,447,6,YEP
5G-SA-Low-Band,T-Mobile,16.3,1606652788693,1624,1624,6,YEP
5G-SA-Low-Band,T-Mobile,16.4,1606652806718,1523,1522,6,YEP
5G-SA-Low-Band,T-Mobile,16.5,1606652824740,1433,1433,6,YEP
5G-SA-Low-Band,T-Mobile,16.6,1606652842773,1324,1324,6,YEP
5G-SA-Low-Band,T-Mobile,16.7,1606652860797,1223,1223,6,YEP
5G-SA-Low-Band,T-Mobile,16.8,1606652878820,1090,1090,6,YEP
5G-SA-Low-Band,T-Mobile,16.9,1606652896810,1028,1028,6,YEP
5G-SA-Low-Band,T-Mobile,17,1606652914838,921,922,6,YEP
5G-SA-Low-Band,T-Mobile,17.1,1606652932860,830,830,6,YEP
5G-SA-Low-Band,T-Mobile,17.2,1606652950890,728,728,6,YEP
5G-SA-Low-Band,T-Mobile,17.3,1606652968918,632,633,6,YEP
