enabled_radio_type,carrier,interval,timestamp,RTT1,RTT2,active_radio_type,KeepOrDrop
5G-NSA-Low-Band,T-Mobile,4.8,1621908072935,300,301,5,YEP
5G-NSA-Low-Band,T-Mobile,4.9,1621908078136,244,243,5,YEP
5G-NSA-Low-Band,T-Mobile,5,1621908083379,116,117,5,YEP
5G-NSA-Low-Band,T-Mobile,5.1,1621908088596,329,329,5,YEP
5G-NSA-Low-Band,T-Mobile,5.2,1621908094126,249,249,5,YEP
5G-NSA-Low-Band,T-Mobile,5.3,1621908099675,140,140,5,BAD
5G-NSA-Low-Band,T-Mobile,5.4,1621908105216,361,361,5,YEP
5G-NSA-Low-Band,T-Mobile,5.5,1621908111077,259,258,5,YEP
5G-NSA-Low-Band,T-Mobile,5.6,1621908116936,160,159,5,BAD
5G-NSA-Low-Band,T-Mobile,5.7,1621908122796,381,380,5,YEP
5G-NSA-Low-Band,T-Mobile,5.8,1621908128977,269,268,5,YEP
5G-NSA-Low-Band,T-Mobile,5.9,1621908135146,191,190,5,YEP
5G-NSA-Low-Band,T-Mobile,6,1621908141336,89,90,5,YEP
5G-NSA-Low-Band,T-Mobile,6.1,1621908147526,289,290,5,YEP
5G-NSA-Low-Band,T-Mobile,6.2,1621908154016,189,189,5,YEP
5G-NSA-Low-Band,T-Mobile,6.3,1621908160506,110,110,5,BAD
5G-NSA-Low-Band,T-Mobile,6.4,1621908167016,320,320,5,YEP
5G-NSA-Low-Band,T-Mobile,6.5,1621908173836,210,210,5,YEP
5G-NSA-Low-Band,T-Mobile,6.6,1621908180646,126,127,5,BAD
5G-NSA-Low-Band,T-Mobile,6.7,1621908187473,343,342,5,YEP
5G-NSA-Low-Band,T-Mobile,6.8,1621908194615,241,242,5,YEP
5G-NSA-Low-Band,T-Mobile,6.9,1621908201757,129,129,5,YEP
5G-NSA-Low-Band,T-Mobile,7,1621908208886,361,361,5,YEP
5G-NSA-Low-Band,T-Mobile,7.1,1621908216347,268,269,5,YEP
5G-NSA-Low-Band,T-Mobile,7.2,1621908223816,160,160,5,YEP
5G-NSA-Low-Band,T-Mobile,7.3,1621908231276,379,380,5,YEP
5G-NSA-Low-Band,T-Mobile,7.4,1621908239056,285,285,5,YEP
5G-NSA-Low-Band,T-Mobile,7.5,1621908246841,175,175,5,YEP
5G-NSA-Low-Band,T-Mobile,7.6,1621908254616,89,90,5,YEP
5G-NSA-Low-Band,T-Mobile,7.7,1621908262406,289,290,5,YEP
5G-NSA-Low-Band,T-Mobile,7.8,1621908270496,201,201,5,YEP
5G-NSA-Low-Band,T-Mobile,7.9,1621908278597,102,103,5,YEP
5G-NSA-Low-Band,T-Mobile,8,1621908286700,317,316,5,YEP
5G-NSA-Low-Band,T-Mobile,8.1,1621908295116,219,220,5,YEP
5G-NSA-Low-Band,T-Mobile,8.2,1621908303536,120,120,5,YEP
5G-NSA-Low-Band,T-Mobile,8.3,1621908311957,335,334,5,YEP
5G-NSA-Low-Band,T-Mobile,8.4,1621908320692,244,243,5,YEP
5G-NSA-Low-Band,T-Mobile,8.5,1621908329436,141,140,5,YEP
5G-NSA-Low-Band,T-Mobile,8.6,1621908338176,349,350,5,YEP
5G-NSA-Low-Band,T-Mobile,8.7,1621908347226,270,270,5,YEP
5G-NSA-Low-Band,T-Mobile,8.8,1621908356296,159,160,5,YEP
5G-NSA-Low-Band,T-Mobile,8.9,1621908365356,379,379,5,YEP
5G-NSA-Low-Band,T-Mobile,9,1621908374735,280,281,5,YEP
5G-NSA-Low-Band,T-Mobile,9.1,1621908384116,169,169,5,YEP
5G-NSA-Low-Band,T-Mobile,9.2,1621908393486,90,90,5,YEP
5G-NSA-Low-Band,T-Mobile,9.3,1621908402876,300,299,5,BAD
5G-NSA-Low-Band,T-Mobile,9.4,1621908412576,207,207,5,YEP
5G-NSA-Low-Band,T-Mobile,9.5,1621908422283,92,92,5,YEP
5G-NSA-Low-Band,T-Mobile,9.6,1621908431976,310,309,5,YEP
5G-NSA-Low-Band,T-Mobile,9.7,1621908441986,220,220,5,YEP
5G-NSA-Low-Band,T-Mobile,9.8,1621908452006,130,129,5,YEP
5G-NSA-Low-Band,T-Mobile,9.9,1621908462036,339,338,5,YEP
5G-NSA-Low-Band,T-Mobile,10,1621908472374,414,414,5,YEP
5G-NSA-Low-Band,T-Mobile,10.1,1621908482888,252,252,5,YEP
5G-NSA-Low-Band,T-Mobile,10.2,1621908493341,791,790,4,YEP
5G-NSA-Low-Band,T-Mobile,10.3,1621908504432,124,123,5,YEP
5G-NSA-Low-Band,T-Mobile,10.4,1621908514955,932,933,4,YEP
5G-NSA-Low-Band,T-Mobile,10.5,1621908526388,101,100,5,YEP
5G-NSA-Low-Band,T-Mobile,10.6,1621908537089,570,570,4,YEP
5G-NSA-Low-Band,T-Mobile,10.7,1621908548359,114,114,5,YEP
5G-NSA-Low-Band,T-Mobile,10.8,1621908559273,1462,1462,4,YEP
5G-NSA-Low-Band,T-Mobile,10.9,1621908571636,232,231,5,YEP
5G-NSA-Low-Band,T-Mobile,11,1621908582867,878,879,4,YEP
5G-NSA-Low-Band,T-Mobile,11.1,1621908594846,320,320,5,YEP
5G-NSA-Low-Band,T-Mobile,11.2,1621908606366,409,409,4,YEP
5G-NSA-Low-Band,T-Mobile,11.3,1621908618076,331,330,5,YEP
5G-NSA-Low-Band,T-Mobile,11.4,1621908629807,1308,1307,4,YEP
5G-NSA-Low-Band,T-Mobile,11.5,1621908642614,240,241,5,YEP
5G-NSA-Low-Band,T-Mobile,11.6,1621908654455,951,951,4,YEP
5G-NSA-Low-Band,T-Mobile,11.7,1621908677106,1328,1329,4,OUT
5G-NSA-Low-Band,T-Mobile,11.8,1621908690235,1020,1019,4,YEP
5G-NSA-Low-Band,T-Mobile,11.9,1621908703154,882,882,4,YEP
5G-NSA-Low-Band,T-Mobile,12,1621908716036,819,819,4,YEP
5G-NSA-Low-Band,T-Mobile,12.1,1621908728955,684,684,4,YEP
5G-NSA-Low-Band,T-Mobile,12.2,1621908741840,627,627,4,YEP
5G-NSA-Low-Band,T-Mobile,12.3,1621908754767,485,484,4,YEP
5G-NSA-Low-Band,T-Mobile,12.4,1621908767651,397,398,4,YEP
5G-NSA-Low-Band,T-Mobile,12.5,1621908780549,1570,1571,4,YEP
5G-NSA-Low-Band,T-Mobile,12.6,1621908794720,261,262,5,YEP
5G-NSA-Low-Band,T-Mobile,12.7,1621908807682,1304,1304,4,YEP
5G-NSA-Low-Band,T-Mobile,12.8,1621908821786,1302,1301,4,YEP
5G-NSA-Low-Band,T-Mobile,12.9,1621908835987,1204,1205,4,YEP
5G-NSA-Low-Band,T-Mobile,13,1621908850192,1065,1065,4,YEP
5G-NSA-Low-Band,T-Mobile,13.1,1621908864357,965,966,4,YEP
5G-NSA-Low-Band,T-Mobile,13.2,1621908878523,395,396,5,BAD
5G-NSA-Low-Band,T-Mobile,13.3,1621908892219,1275,1274,4,YEP
5G-NSA-Low-Band,T-Mobile,13.4,1621908906893,662,663,4,YEP
5G-NSA-Low-Band,T-Mobile,13.5,1621908921056,597,598,4,YEP
5G-NSA-Low-Band,T-Mobile,13.6,1621908935254,500,500,4,YEP
5G-NSA-Low-Band,T-Mobile,13.7,1621908949454,1652,1652,4,YEP
5G-NSA-Low-Band,T-Mobile,13.8,1621908964907,1567,1566,4,YEP
5G-NSA-Low-Band,T-Mobile,13.9,1621908980373,1453,1453,4,YEP
5G-NSA-Low-Band,T-Mobile,14,1621908995826,1352,1353,4,YEP
5G-NSA-Low-Band,T-Mobile,14.1,1621909011279,1241,1242,4,YEP
5G-NSA-Low-Band,T-Mobile,14.2,1621909026721,1187,1187,4,YEP
5G-NSA-Low-Band,T-Mobile,14.3,1621909042208,1047,1047,4,YEP
5G-NSA-Low-Band,T-Mobile,14.4,1621909057656,944,944,4,YEP
5G-NSA-Low-Band,T-Mobile,14.5,1621909073100,886,886,4,YEP
5G-NSA-Low-Band,T-Mobile,14.6,1621909088587,752,751,4,YEP
5G-NSA-Low-Band,T-Mobile,14.7,1621909104038,645,646,4,YEP
5G-NSA-Low-Band,T-Mobile,14.8,1621909119484,565,565,4,YEP
5G-NSA-Low-Band,T-Mobile,14.9,1621909134949,477,478,4,YEP
5G-NSA-Low-Band,T-Mobile,15,1621909150427,1638,1637,4,YEP
5G-NSA-Low-Band,T-Mobile,15.1,1621909167164,1513,1514,4,YEP
5G-NSA-Low-Band,T-Mobile,15.2,1621909183878,1437,1437,4,YEP
5G-NSA-Low-Band,T-Mobile,15.3,1621909200616,1379,1378,4,YEP
5G-NSA-Low-Band,T-Mobile,15.4,1621909217395,1193,1192,4,YEP
5G-NSA-Low-Band,T-Mobile,15.5,1621909234088,1149,1148,4,YEP
5G-NSA-Low-Band,T-Mobile,15.6,1621909250836,1070,1070,4,YEP
5G-NSA-Low-Band,T-Mobile,15.7,1621909267606,915,915,4,YEP
5G-NSA-Low-Band,T-Mobile,15.8,1621909284322,873,872,4,YEP
5G-NSA-Low-Band,T-Mobile,15.9,1621909301094,718,719,4,YEP
5G-NSA-Low-Band,T-Mobile,16,1621909317813,628,628,4,YEP
5G-NSA-Low-Band,T-Mobile,16.1,1621909334541,547,547,4,YEP
5G-NSA-Low-Band,T-Mobile,16.2,1621909351288,471,471,4,YEP
5G-NSA-Low-Band,T-Mobile,16.3,1621909368060,1577,1577,4,YEP
5G-NSA-Low-Band,T-Mobile,16.4,1621909386037,1569,1569,4,YEP
5G-NSA-Low-Band,T-Mobile,16.5,1621909404106,1369,1369,4,YEP
5G-NSA-Low-Band,T-Mobile,16.6,1621909422075,1319,1320,4,YEP
5G-NSA-Low-Band,T-Mobile,16.7,1621909440095,1215,1216,4,YEP
5G-NSA-Low-Band,T-Mobile,16.8,1621909458111,1123,1123,4,YEP
5G-NSA-Low-Band,T-Mobile,16.9,1621909476135,1052,1051,4,YEP
5G-NSA-Low-Band,T-Mobile,17,1621909494187,918,918,4,YEP
5G-NSA-Low-Band,T-Mobile,17.1,1621909512205,827,827,4,YEP
5G-NSA-Low-Band,T-Mobile,17.2,1621909530233,695,694,4,YEP
5G-NSA-Low-Band,T-Mobile,17.3,1621909548228,615,615,4,YEP
5G-NSA-Low-Band,T-Mobile,17.4,1621909566243,533,534,4,YEP
5G-NSA-Low-Band,T-Mobile,17.5,1621909584277,395,394,4,YEP
5G-NSA-Low-Band,T-Mobile,17.6,1621909602272,1661,1661,4,YEP
5G-NSA-Low-Band,T-Mobile,17.7,1621909621633,1443,1443,4,YEP
5G-NSA-Low-Band,T-Mobile,17.8,1621909640876,1413,1413,4,YEP
5G-NSA-Low-Band,T-Mobile,17.9,1621909660190,1279,1279,4,YEP
5G-NSA-Low-Band,T-Mobile,18,1621909679469,1204,1205,4,YEP
5G-NSA-Low-Band,T-Mobile,18.1,1621909698774,1100,1100,4,YEP
5G-NSA-Low-Band,T-Mobile,18.2,1621909718075,1021,1020,4,YEP
5G-NSA-Low-Band,T-Mobile,18.3,1621909737395,895,896,4,YEP
5G-NSA-Low-Band,T-Mobile,18.4,1621909756691,801,801,4,YEP
5G-NSA-Low-Band,T-Mobile,18.5,1621909775992,702,702,4,YEP
5G-NSA-Low-Band,T-Mobile,18.6,1621909795295,597,596,4,YEP
5G-NSA-Low-Band,T-Mobile,18.7,1621909814591,522,523,4,YEP
5G-NSA-Low-Band,T-Mobile,18.8,1621909833914,1668,1668,4,YEP
5G-NSA-Low-Band,T-Mobile,18.9,1621909854483,1580,1579,4,BAD
5G-NSA-Low-Band,T-Mobile,19,1621909875062,1471,1471,4,YEP
5G-NSA-Low-Band,T-Mobile,19.1,1621909895633,1365,1365,4,YEP
5G-NSA-Low-Band,T-Mobile,19.2,1621909916199,1316,1315,4,YEP
5G-NSA-Low-Band,T-Mobile,19.3,1621909936815,1172,1172,4,YEP
5G-NSA-Low-Band,T-Mobile,19.4,1621909957387,1050,1050,4,YEP
5G-NSA-Low-Band,T-Mobile,19.5,1621909977937,1017,1017,4,YEP
5G-NSA-Low-Band,T-Mobile,19.6,1621909998554,217,218,5,BAD
5G-NSA-Low-Band,T-Mobile,19.7,1621910018472,1412,1411,4,YEP
5G-NSA-Low-Band,T-Mobile,19.8,1621910039684,699,699,4,YEP
5G-NSA-Low-Band,T-Mobile,19.9,1621910060283,580,579,4,YEP
5G-NSA-Low-Band,T-Mobile,0,1621910060862,64,64,4,YEP
5G-NSA-Low-Band,T-Mobile,0.1,1621910061027,105,105,4,YEP
5G-NSA-Low-Band,T-Mobile,0.2,1621910061332,90,90,4,YEP
5G-NSA-Low-Band,T-Mobile,0.3,1621910061723,120,120,5,YEP
5G-NSA-Low-Band,T-Mobile,0.4,1621910062243,99,99,5,YEP
5G-NSA-Low-Band,T-Mobile,0.5,1621910062843,220,219,5,YEP
5G-NSA-Low-Band,T-Mobile,0.6,1621910063663,360,360,5,YEP
5G-NSA-Low-Band,T-Mobile,0.7,1621910064723,260,260,5,YEP
5G-NSA-Low-Band,T-Mobile,0.8,1621910065783,160,159,5,YEP
5G-NSA-Low-Band,T-Mobile,0.9,1621910066843,380,379,5,YEP
5G-NSA-Low-Band,T-Mobile,1,1621910068223,280,280,5,YEP
5G-NSA-Low-Band,T-Mobile,1.1,1621910069603,184,184,5,YEP
5G-NSA-Low-Band,T-Mobile,1.2,1621910070987,386,386,5,YEP
5G-NSA-Low-Band,T-Mobile,1.3,1621910072673,311,310,5,YEP
5G-NSA-Low-Band,T-Mobile,1.4,1621910074383,189,189,5,YEP
5G-NSA-Low-Band,T-Mobile,1.5,1621910076073,101,100,5,YEP
5G-NSA-Low-Band,T-Mobile,1.6,1621910077773,329,330,5,YEP
5G-NSA-Low-Band,T-Mobile,1.7,1621910079803,221,220,5,YEP
5G-NSA-Low-Band,T-Mobile,1.8,1621910081823,119,120,5,YEP
5G-NSA-Low-Band,T-Mobile,1.9,1621910083843,330,330,5,YEP
5G-NSA-Low-Band,T-Mobile,2,1621910086173,251,250,5,YEP
5G-NSA-Low-Band,T-Mobile,2.1,1621910088524,129,128,5,YEP
5G-NSA-Low-Band,T-Mobile,2.2,1621910090853,366,366,5,YEP
5G-NSA-Low-Band,T-Mobile,2.3,1621910093519,268,267,5,YEP
5G-NSA-Low-Band,T-Mobile,2.4,1621910096186,156,157,5,YEP
5G-NSA-Low-Band,T-Mobile,2.5,1621910098843,370,370,5,YEP
5G-NSA-Low-Band,T-Mobile,2.6,1621910101813,290,290,5,YEP
5G-NSA-Low-Band,T-Mobile,2.7,1621910104803,191,190,5,YEP
5G-NSA-Low-Band,T-Mobile,2.8,1621910107793,389,389,5,YEP
5G-NSA-Low-Band,T-Mobile,2.9,1621910111082,290,290,5,YEP
5G-NSA-Low-Band,T-Mobile,3,1621910114373,201,200,5,YEP
5G-NSA-Low-Band,T-Mobile,3.1,1621910117673,109,109,5,YEP
5G-NSA-Low-Band,T-Mobile,3.2,1621910120983,331,330,5,YEP
5G-NSA-Low-Band,T-Mobile,3.3,1621910124613,209,210,5,YEP
5G-NSA-Low-Band,T-Mobile,3.4,1621910128223,124,124,5,YEP
5G-NSA-Low-Band,T-Mobile,3.5,1621910131847,339,339,5,YEP
5G-NSA-Low-Band,T-Mobile,3.6,1621910135786,226,227,5,YEP
5G-NSA-Low-Band,T-Mobile,3.7,1621910139713,150,150,5,YEP
5G-NSA-Low-Band,T-Mobile,3.8,1621910143663,370,370,5,YEP
5G-NSA-Low-Band,T-Mobile,3.9,1621910147933,250,250,5,YEP
5G-NSA-Low-Band,T-Mobile,4,1621910152183,163,164,5,YEP
5G-NSA-Low-Band,T-Mobile,4.1,1621910156447,375,376,5,YEP
5G-NSA-Low-Band,T-Mobile,4.2,1621910161023,280,280,5,YEP
5G-NSA-Low-Band,T-Mobile,4.3,1621910165603,180,180,5,YEP
5G-NSA-Low-Band,T-Mobile,4.4,1621910170183,99,99,5,YEP
5G-NSA-Low-Band,T-Mobile,4.5,1621910174782,280,281,5,YEP
5G-NSA-Low-Band,T-Mobile,4.6,1621910179663,199,200,5,YEP
5G-NSA-Low-Band,T-Mobile,4.7,1621910184563,91,90,5,YEP
5G-NSA-Low-Band,T-Mobile,4.8,1621910189454,329,329,5,YEP
5G-NSA-Low-Band,T-Mobile,4.9,1621910194683,220,219,5,YEP
5G-NSA-Low-Band,T-Mobile,5,1621910199902,110,111,5,YEP
5G-NSA-Low-Band,T-Mobile,5.1,1621910205113,349,350,5,YEP
5G-NSA-Low-Band,T-Mobile,5.2,1621910210663,250,250,5,YEP
5G-NSA-Low-Band,T-Mobile,5.3,1621910216213,140,140,5,YEP
5G-NSA-Low-Band,T-Mobile,5.4,1621910221753,99,100,5,YEP
5G-NSA-Low-Band,T-Mobile,5.5,1621910227353,190,190,5,YEP
5G-NSA-Low-Band,T-Mobile,5.6,1621910233143,161,160,5,YEP
5G-NSA-Low-Band,T-Mobile,5.7,1621910239003,380,381,5,YEP
5G-NSA-Low-Band,T-Mobile,5.8,1621910245184,289,289,5,YEP
5G-NSA-Low-Band,T-Mobile,5.9,1621910251373,159,159,5,YEP
5G-NSA-Low-Band,T-Mobile,6,1621910257533,90,90,5,YEP
5G-NSA-Low-Band,T-Mobile,6.1,1621910263723,299,299,5,YEP
5G-NSA-Low-Band,T-Mobile,6.2,1621910270223,200,200,5,YEP
5G-NSA-Low-Band,T-Mobile,6.3,1621910276723,100,100,5,YEP
5G-NSA-Low-Band,T-Mobile,6.4,1621910283223,319,320,5,YEP
5G-NSA-Low-Band,T-Mobile,6.5,1621910290043,227,227,5,YEP
5G-NSA-Low-Band,T-Mobile,6.6,1621910296870,127,127,5,YEP
5G-NSA-Low-Band,T-Mobile,6.7,1621910303697,315,316,5,YEP
5G-NSA-Low-Band,T-Mobile,6.8,1621910310813,257,257,5,YEP
5G-NSA-Low-Band,T-Mobile,6.9,1621910317970,140,139,5,YEP
5G-NSA-Low-Band,T-Mobile,7,1621910325110,353,353,5,YEP
5G-NSA-Low-Band,T-Mobile,7.1,1621910332563,270,270,5,YEP
5G-NSA-Low-Band,T-Mobile,7.2,1621910340033,149,150,5,YEP
5G-NSA-Low-Band,T-Mobile,7.3,1621910347483,379,379,5,YEP
5G-NSA-Low-Band,T-Mobile,7.4,1621910355263,271,270,5,YEP
5G-NSA-Low-Band,T-Mobile,7.5,1621910363034,180,179,5,YEP
5G-NSA-Low-Band,T-Mobile,7.6,1621910370814,93,92,5,YEP
5G-NSA-Low-Band,T-Mobile,7.7,1621910378606,306,307,5,YEP
5G-NSA-Low-Band,T-Mobile,7.8,1621910386713,198,198,5,YEP
5G-NSA-Low-Band,T-Mobile,7.9,1621910394811,91,91,5,YEP
5G-NSA-Low-Band,T-Mobile,8,1621910402903,310,310,5,YEP
5G-NSA-Low-Band,T-Mobile,8.1,1621910411313,220,220,5,YEP
5G-NSA-Low-Band,T-Mobile,8.2,1621910419733,129,130,5,YEP
5G-NSA-Low-Band,T-Mobile,8.3,1621910428163,330,330,5,YEP
5G-NSA-Low-Band,T-Mobile,8.4,1621910436893,249,250,5,YEP
5G-NSA-Low-Band,T-Mobile,8.5,1621910445643,149,150,5,YEP
5G-NSA-Low-Band,T-Mobile,8.6,1621910454393,351,350,5,YEP
5G-NSA-Low-Band,T-Mobile,8.7,1621910463443,259,260,5,YEP
5G-NSA-Low-Band,T-Mobile,8.8,1621910472503,149,150,5,YEP
5G-NSA-Low-Band,T-Mobile,8.9,1621910481553,396,397,5,YEP
5G-NSA-Low-Band,T-Mobile,9,1621910490950,264,264,5,YEP
5G-NSA-Low-Band,T-Mobile,9.1,1621910500315,189,188,5,YEP
5G-NSA-Low-Band,T-Mobile,9.2,1621910509704,99,99,5,YEP
5G-NSA-Low-Band,T-Mobile,9.3,1621910519103,269,270,5,YEP
5G-NSA-Low-Band,T-Mobile,9.4,1621910528773,210,210,5,YEP
5G-NSA-Low-Band,T-Mobile,9.5,1621910538483,87,86,5,YEP
5G-NSA-Low-Band,T-Mobile,9.6,1621910548169,323,324,5,YEP
5G-NSA-Low-Band,T-Mobile,9.7,1621910558193,229,230,5,YEP
5G-NSA-Low-Band,T-Mobile,9.8,1621910568223,120,120,5,YEP
5G-NSA-Low-Band,T-Mobile,9.9,1621910578243,1000,999,5,YEP
5G-NSA-Low-Band,T-Mobile,10,1621910589243,744,744,5,YEP
5G-NSA-Low-Band,T-Mobile,10.1,1621910600087,406,406,5,YEP
5G-NSA-Low-Band,T-Mobile,10.2,1621910610693,574,575,4,YEP
5G-NSA-Low-Band,T-Mobile,10.3,1621910621568,81,80,5,YEP
5G-NSA-Low-Band,T-Mobile,10.4,1621910632049,958,957,4,YEP
5G-NSA-Low-Band,T-Mobile,10.5,1621910643506,131,131,5,YEP
5G-NSA-Low-Band,T-Mobile,10.6,1621910654237,529,529,4,YEP
5G-NSA-Low-Band,T-Mobile,10.7,1621910665467,109,108,5,YEP
5G-NSA-Low-Band,T-Mobile,10.8,1621910676375,1432,1432,4,YEP
5G-NSA-Low-Band,T-Mobile,10.9,1621910688708,242,241,5,YEP
5G-NSA-Low-Band,T-Mobile,11,1621910699949,923,924,4,YEP
5G-NSA-Low-Band,T-Mobile,11.1,1621910711973,89,90,5,YEP
5G-NSA-Low-Band,T-Mobile,11.2,1621910723263,611,612,4,YEP
5G-NSA-Low-Band,T-Mobile,11.3,1621910735175,150,151,5,YEP
5G-NSA-Low-Band,T-Mobile,11.4,1621910746726,1498,1498,4,YEP
5G-NSA-Low-Band,T-Mobile,11.5,1621910759724,400,400,5,YEP
5G-NSA-Low-Band,T-Mobile,11.6,1621910771725,797,796,4,YEP
5G-NSA-Low-Band,T-Mobile,11.7,1621910794221,1334,1335,4,OUT
5G-NSA-Low-Band,T-Mobile,11.8,1621910817356,1266,1267,4,OUT
5G-NSA-Low-Band,T-Mobile,11.9,1621910830523,872,872,4,YEP
5G-NSA-Low-Band,T-Mobile,12,1621910843395,864,864,4,YEP
5G-NSA-Low-Band,T-Mobile,12.1,1621910856359,658,657,4,YEP
5G-NSA-Low-Band,T-Mobile,12.2,1621910869217,595,595,4,YEP
5G-NSA-Low-Band,T-Mobile,12.3,1621910882112,221,220,5,BAD
5G-NSA-Low-Band,T-Mobile,12.4,1621910894732,682,682,4,YEP
5G-NSA-Low-Band,T-Mobile,12.5,1621910907914,1597,1597,4,YEP
5G-NSA-Low-Band,T-Mobile,12.6,1621910922112,1499,1499,4,YEP
5G-NSA-Low-Band,T-Mobile,12.7,1621910936311,1316,1315,4,YEP
5G-NSA-Low-Band,T-Mobile,12.8,1621910950427,1340,1340,4,YEP
5G-NSA-Low-Band,T-Mobile,12.9,1621910964667,1185,1185,4,YEP
5G-NSA-Low-Band,T-Mobile,13,1621910978853,1020,1020,4,YEP
5G-NSA-Low-Band,T-Mobile,13.1,1621910992973,991,990,4,YEP
5G-NSA-Low-Band,T-Mobile,13.2,1621911007163,893,894,4,YEP
5G-NSA-Low-Band,T-Mobile,13.3,1621911021357,818,818,4,YEP
5G-NSA-Low-Band,T-Mobile,13.4,1621911035575,638,638,4,YEP
5G-NSA-Low-Band,T-Mobile,13.5,1621911049713,603,604,4,YEP
5G-NSA-Low-Band,T-Mobile,13.6,1621911063917,439,439,4,YEP
5G-NSA-Low-Band,T-Mobile,13.7,1621911078056,399,400,4,YEP
5G-NSA-Low-Band,T-Mobile,13.8,1621911092256,1543,1543,4,YEP
5G-NSA-Low-Band,T-Mobile,13.9,1621911107699,1487,1487,4,YEP
5G-NSA-Low-Band,T-Mobile,14,1621911123186,1333,1333,4,YEP
5G-NSA-Low-Band,T-Mobile,14.1,1621911138620,1287,1287,4,YEP
5G-NSA-Low-Band,T-Mobile,14.2,1621911154107,1161,1161,4,YEP
5G-NSA-Low-Band,T-Mobile,14.3,1621911169568,1042,1042,4,YEP
5G-NSA-Low-Band,T-Mobile,14.4,1621911185010,984,985,4,YEP
5G-NSA-Low-Band,T-Mobile,14.5,1621911200495,851,851,4,YEP
