enabled_radio_type,carrier,interval,RTT1,RTT2,active_radio_type,KeepOrDrop
5G-NSA-Low-Band,T-Mobile,19.9,616,616,4,YEP
5G-NSA-Low-Band,T-Mobile,0,76,77,4,YEP
5G-NSA-Low-Band,T-Mobile,0.1,125,124,4,YEP
5G-NSA-Low-Band,T-Mobile,0.2,393,394,5,OUT
5G-NSA-Low-Band,T-Mobile,0.3,256,256,5,YEP
5G-NSA-Low-Band,T-Mobile,0.4,241,241,5,YEP
5G-NSA-Low-Band,T-Mobile,0.5,125,125,5,YEP
5G-NSA-Low-Band,T-Mobile,0.6,344,343,5,YEP
5G-NSA-Low-Band,T-Mobile,0.7,290,290,5,YEP
5G-NSA-Low-Band,T-Mobile,0.8,159,160,5,YEP
5G-NSA-Low-Band,T-Mobile,0.9,370,370,5,YEP
5G-NSA-Low-Band,T-Mobile,1,294,293,5,YEP
5G-NSA-Low-Band,T-Mobile,1.1,176,176,5,YEP
5G-NSA-Low-Band,T-Mobile,1.2,89,89,5,YEP
5G-NSA-Low-Band,T-Mobile,1.3,290,290,5,YEP
5G-NSA-Low-Band,T-Mobile,1.4,200,200,5,YEP
5G-NSA-Low-Band,T-Mobile,1.5,93,92,5,YEP
5G-NSA-Low-Band,T-Mobile,1.6,316,317,5,YEP
5G-NSA-Low-Band,T-Mobile,1.7,219,220,5,YEP
5G-NSA-Low-Band,T-Mobile,1.8,139,140,5,YEP
5G-NSA-Low-Band,T-Mobile,1.9,330,331,5,YEP
5G-NSA-Low-Band,T-Mobile,2,239,239,5,YEP
5G-NSA-Low-Band,T-Mobile,2.1,141,141,5,YEP
5G-NSA-Low-Band,T-Mobile,2.2,359,360,5,YEP
5G-NSA-Low-Band,T-Mobile,2.3,269,269,5,YEP
5G-NSA-Low-Band,T-Mobile,2.4,141,140,5,YEP
5G-NSA-Low-Band,T-Mobile,2.5,390,390,5,YEP
5G-NSA-Low-Band,T-Mobile,2.6,280,279,5,YEP
5G-NSA-Low-Band,T-Mobile,2.7,180,180,5,YEP
5G-NSA-Low-Band,T-Mobile,2.8,89,89,5,YEP
5G-NSA-Low-Band,T-Mobile,2.9,291,291,5,YEP
5G-NSA-Low-Band,T-Mobile,3,198,198,5,YEP
5G-NSA-Low-Band,T-Mobile,3.1,109,109,5,YEP
5G-NSA-Low-Band,T-Mobile,3.2,321,320,5,YEP
5G-NSA-Low-Band,T-Mobile,3.3,212,212,5,YEP
5G-NSA-Low-Band,T-Mobile,3.4,108,108,5,YEP
5G-NSA-Low-Band,T-Mobile,3.5,350,350,5,YEP
5G-NSA-Low-Band,T-Mobile,3.6,240,239,5,YEP
5G-NSA-Low-Band,T-Mobile,3.7,139,140,5,YEP
5G-NSA-Low-Band,T-Mobile,3.8,360,360,5,YEP
5G-NSA-Low-Band,T-Mobile,3.9,259,260,5,YEP
5G-NSA-Low-Band,T-Mobile,4,151,150,5,YEP
5G-NSA-Low-Band,T-Mobile,4.1,389,390,5,YEP
5G-NSA-Low-Band,T-Mobile,4.2,279,280,5,YEP
5G-NSA-Low-Band,T-Mobile,4.3,181,181,5,YEP
5G-NSA-Low-Band,T-Mobile,4.4,388,389,5,YEP
5G-NSA-Low-Band,T-Mobile,4.5,317,318,5,YEP
5G-NSA-Low-Band,T-Mobile,4.6,252,252,5,YEP
5G-NSA-Low-Band,T-Mobile,4.7,360,359,5,YEP
5G-NSA-Low-Band,T-Mobile,4.8,310,310,5,YEP
5G-NSA-Low-Band,T-Mobile,4.9,230,229,5,YEP
5G-NSA-Low-Band,T-Mobile,5,112,113,5,YEP
5G-NSA-Low-Band,T-Mobile,5.1,338,338,5,YEP
5G-NSA-Low-Band,T-Mobile,5.2,250,249,5,YEP
5G-NSA-Low-Band,T-Mobile,5.3,140,140,5,YEP
5G-NSA-Low-Band,T-Mobile,5.4,351,351,5,YEP
5G-NSA-Low-Band,T-Mobile,5.5,258,259,5,YEP
5G-NSA-Low-Band,T-Mobile,5.6,170,169,5,YEP
5G-NSA-Low-Band,T-Mobile,5.7,386,387,5,YEP
5G-NSA-Low-Band,T-Mobile,5.8,274,274,5,YEP
5G-NSA-Low-Band,T-Mobile,5.9,188,189,5,YEP
5G-NSA-Low-Band,T-Mobile,6,380,381,5,YEP
5G-NSA-Low-Band,T-Mobile,6.1,299,299,5,YEP
5G-NSA-Low-Band,T-Mobile,6.2,200,201,5,YEP
5G-NSA-Low-Band,T-Mobile,6.3,99,99,5,YEP
5G-NSA-Low-Band,T-Mobile,6.4,329,330,5,YEP
5G-NSA-Low-Band,T-Mobile,6.5,209,210,5,YEP
5G-NSA-Low-Band,T-Mobile,6.6,130,130,5,YEP
5G-NSA-Low-Band,T-Mobile,6.7,339,339,5,YEP
5G-NSA-Low-Band,T-Mobile,6.8,230,231,5,YEP
5G-NSA-Low-Band,T-Mobile,6.9,150,150,5,YEP
5G-NSA-Low-Band,T-Mobile,7,359,359,5,YEP
5G-NSA-Low-Band,T-Mobile,7.1,262,261,5,YEP
5G-NSA-Low-Band,T-Mobile,7.2,158,159,5,YEP
5G-NSA-Low-Band,T-Mobile,7.3,379,379,5,YEP
5G-NSA-Low-Band,T-Mobile,7.4,280,280,5,YEP
5G-NSA-Low-Band,T-Mobile,7.5,179,179,5,YEP
5G-NSA-Low-Band,T-Mobile,7.6,407,407,5,YEP
5G-NSA-Low-Band,T-Mobile,7.7,292,293,5,YEP
5G-NSA-Low-Band,T-Mobile,7.8,199,200,5,YEP
5G-NSA-Low-Band,T-Mobile,7.9,99,100,5,YEP
5G-NSA-Low-Band,T-Mobile,8,310,311,5,YEP
5G-NSA-Low-Band,T-Mobile,8.1,236,237,5,YEP
5G-NSA-Low-Band,T-Mobile,8.2,112,112,5,YEP
5G-NSA-Low-Band,T-Mobile,8.3,346,346,5,YEP
5G-NSA-Low-Band,T-Mobile,8.4,241,241,5,YEP
5G-NSA-Low-Band,T-Mobile,8.5,123,122,5,YEP
5G-NSA-Low-Band,T-Mobile,8.6,370,370,5,YEP
5G-NSA-Low-Band,T-Mobile,8.7,250,250,5,YEP
5G-NSA-Low-Band,T-Mobile,8.8,179,179,5,YEP
5G-NSA-Low-Band,T-Mobile,8.9,369,370,5,YEP
5G-NSA-Low-Band,T-Mobile,9,288,288,5,YEP
5G-NSA-Low-Band,T-Mobile,9.1,173,172,5,YEP
5G-NSA-Low-Band,T-Mobile,9.2,90,89,5,YEP
5G-NSA-Low-Band,T-Mobile,9.3,290,291,5,YEP
5G-NSA-Low-Band,T-Mobile,9.4,199,199,5,YEP
5G-NSA-Low-Band,T-Mobile,9.5,107,107,5,YEP
5G-NSA-Low-Band,T-Mobile,9.6,313,312,5,YEP
5G-NSA-Low-Band,T-Mobile,9.7,220,220,5,YEP
5G-NSA-Low-Band,T-Mobile,9.8,121,120,5,YEP
5G-NSA-Low-Band,T-Mobile,9.9,983,983,5,YEP
5G-NSA-Low-Band,T-Mobile,10,765,766,5,YEP
5G-NSA-Low-Band,T-Mobile,10.1,169,170,5,YEP
5G-NSA-Low-Band,T-Mobile,10.2,795,796,4,YEP
5G-NSA-Low-Band,T-Mobile,10.3,260,260,5,YEP
5G-NSA-Low-Band,T-Mobile,10.4,815,815,4,YEP
5G-NSA-Low-Band,T-Mobile,10.5,110,110,5,YEP
5G-NSA-Low-Band,T-Mobile,10.6,524,525,4,YEP
5G-NSA-Low-Band,T-Mobile,10.7,140,140,5,YEP
5G-NSA-Low-Band,T-Mobile,10.8,1406,1407,4,YEP
5G-NSA-Low-Band,T-Mobile,10.9,261,260,5,YEP
5G-NSA-Low-Band,T-Mobile,11,890,891,4,YEP
5G-NSA-Low-Band,T-Mobile,11.1,144,144,5,YEP
5G-NSA-Low-Band,T-Mobile,11.2,590,591,4,YEP
5G-NSA-Low-Band,T-Mobile,11.3,370,370,5,YEP
5G-NSA-Low-Band,T-Mobile,11.4,1260,1261,4,YEP
5G-NSA-Low-Band,T-Mobile,11.5,242,241,5,YEP
5G-NSA-Low-Band,T-Mobile,11.6,971,971,4,YEP
5G-NSA-Low-Band,T-Mobile,11.7,1341,1342,4,OUT
5G-NSA-Low-Band,T-Mobile,11.8,982,981,4,YEP
5G-NSA-Low-Band,T-Mobile,11.9,903,902,4,YEP
5G-NSA-Low-Band,T-Mobile,12,799,799,4,YEP
5G-NSA-Low-Band,T-Mobile,12.1,716,716,4,YEP
5G-NSA-Low-Band,T-Mobile,12.2,583,584,4,YEP
5G-NSA-Low-Band,T-Mobile,12.3,496,496,4,YEP
5G-NSA-Low-Band,T-Mobile,12.4,419,419,4,YEP
5G-NSA-Low-Band,T-Mobile,12.5,1565,1566,4,YEP
5G-NSA-Low-Band,T-Mobile,12.6,1497,1496,4,YEP
5G-NSA-Low-Band,T-Mobile,12.7,1358,1358,4,YEP
5G-NSA-Low-Band,T-Mobile,12.8,1270,1270,4,YEP
5G-NSA-Low-Band,T-Mobile,12.9,1213,1213,4,YEP
5G-NSA-Low-Band,T-Mobile,13,1051,1051,4,YEP
5G-NSA-Low-Band,T-Mobile,13.1,996,996,4,YEP
5G-NSA-Low-Band,T-Mobile,13.2,888,887,4,YEP
5G-NSA-Low-Band,T-Mobile,13.3,752,751,4,YEP
5G-NSA-Low-Band,T-Mobile,13.4,690,690,4,YEP
5G-NSA-Low-Band,T-Mobile,13.5,603,603,4,YEP
5G-NSA-Low-Band,T-Mobile,13.6,462,463,4,YEP
5G-NSA-Low-Band,T-Mobile,13.7,1661,1660,4,YEP
5G-NSA-Low-Band,T-Mobile,13.8,1569,1570,4,YEP
5G-NSA-Low-Band,T-Mobile,13.9,1459,1458,4,YEP
5G-NSA-Low-Band,T-Mobile,14,1364,1363,4,YEP
5G-NSA-Low-Band,T-Mobile,14.1,1260,1260,4,YEP
5G-NSA-Low-Band,T-Mobile,14.2,1129,1130,4,YEP
5G-NSA-Low-Band,T-Mobile,14.3,1090,1090,4,YEP
5G-NSA-Low-Band,T-Mobile,14.4,967,968,4,YEP
5G-NSA-Low-Band,T-Mobile,14.5,858,858,4,YEP
5G-NSA-Low-Band,T-Mobile,14.6,728,728,4,YEP
5G-NSA-Low-Band,T-Mobile,14.7,692,692,4,YEP
5G-NSA-Low-Band,T-Mobile,14.8,537,537,4,YEP
5G-NSA-Low-Band,T-Mobile,14.9,476,475,4,YEP
5G-NSA-Low-Band,T-Mobile,15,1638,1638,4,YEP
5G-NSA-Low-Band,T-Mobile,15.1,1517,1517,4,YEP
5G-NSA-Low-Band,T-Mobile,15.2,1465,1465,4,YEP
5G-NSA-Low-Band,T-Mobile,15.3,1359,1359,4,YEP
5G-NSA-Low-Band,T-Mobile,15.4,1221,1222,4,YEP
5G-NSA-Low-Band,T-Mobile,15.5,1126,1125,4,YEP
5G-NSA-Low-Band,T-Mobile,15.6,1034,1034,4,YEP
5G-NSA-Low-Band,T-Mobile,15.7,937,936,4,YEP
5G-NSA-Low-Band,T-Mobile,15.8,861,862,4,YEP
5G-NSA-Low-Band,T-Mobile,15.9,725,724,4,YEP
5G-NSA-Low-Band,T-Mobile,16,657,657,4,YEP
5G-NSA-Low-Band,T-Mobile,16.1,512,511,4,YEP
5G-NSA-Low-Band,T-Mobile,16.2,457,456,4,YEP
5G-NSA-Low-Band,T-Mobile,16.3,1631,1630,4,YEP
5G-NSA-Low-Band,T-Mobile,16.4,1518,1519,4,YEP
5G-NSA-Low-Band,T-Mobile,16.5,1406,1405,4,YEP
5G-NSA-Low-Band,T-Mobile,16.6,1312,1313,4,YEP
5G-NSA-Low-Band,T-Mobile,16.7,1262,1263,4,YEP
5G-NSA-Low-Band,T-Mobile,16.8,1105,1104,4,YEP
5G-NSA-Low-Band,T-Mobile,16.9,1025,1024,4,YEP
5G-NSA-Low-Band,T-Mobile,17,918,918,4,YEP
5G-NSA-Low-Band,T-Mobile,17.1,795,796,4,YEP
5G-NSA-Low-Band,T-Mobile,17.2,725,724,4,YEP
5G-NSA-Low-Band,T-Mobile,17.3,633,632,4,YEP
5G-NSA-Low-Band,T-Mobile,17.4,494,494,4,YEP
5G-NSA-Low-Band,T-Mobile,17.5,444,444,4,YEP
5G-NSA-Low-Band,T-Mobile,17.6,1599,1599,4,YEP
5G-NSA-Low-Band,T-Mobile,17.7,1497,1497,4,YEP
5G-NSA-Low-Band,T-Mobile,17.8,1381,1381,4,YEP
5G-NSA-Low-Band,T-Mobile,17.9,1335,1336,4,YEP
5G-NSA-Low-Band,T-Mobile,18,1203,1202,4,YEP
5G-NSA-Low-Band,T-Mobile,18.1,1054,1055,4,YEP
5G-NSA-Low-Band,T-Mobile,18.2,998,997,4,YEP
5G-NSA-Low-Band,T-Mobile,18.3,910,910,4,YEP
5G-NSA-Low-Band,T-Mobile,18.4,808,808,4,YEP
5G-NSA-Low-Band,T-Mobile,18.5,692,693,4,YEP
5G-NSA-Low-Band,T-Mobile,18.6,625,624,4,YEP
5G-NSA-Low-Band,T-Mobile,18.7,493,492,4,YEP
5G-NSA-Low-Band,T-Mobile,18.8,1658,1658,4,YEP
5G-NSA-Low-Band,T-Mobile,18.9,1598,1598,4,YEP
5G-NSA-Low-Band,T-Mobile,19,1464,1463,4,YEP
5G-NSA-Low-Band,T-Mobile,19.1,1380,1381,4,YEP
5G-NSA-Low-Band,T-Mobile,19.2,1298,1297,4,YEP
5G-NSA-Low-Band,T-Mobile,19.3,1186,1187,4,YEP
5G-NSA-Low-Band,T-Mobile,19.4,1061,1060,4,YEP
5G-NSA-Low-Band,T-Mobile,19.5,1001,1001,4,YEP
5G-NSA-Low-Band,T-Mobile,19.6,879,879,4,YEP
5G-NSA-Low-Band,T-Mobile,19.7,781,780,4,YEP
