pageRef,startedDateTime,requestMethod,requestUrl,requestHttpVersion,requestHeaderSize,responseStatus,responseContentSize,responseContentType,responseContentLength,time,blocked,dns,connect,send,wait,receive,ssl
page_1,2020-12-25T16:25:34.069Z,GET,https://res.17track.net/m/css/common.min.css?v=1ded33f820,h2,-1,200,15278,text/css; charset=UTF-8,"public, max-age=31536000",48.70200000004843,13.678000003029592,-1,-1,5.217,28.704,1.1030000023311004,-1
page_1,2020-12-25T16:25:34.069Z,GET,https://res.17track.net/m/css/index.min.css?v=240c2b3016,h2,-1,200,3134,text/css; charset=UTF-8,"public, max-age=31536000",46.27599999366794,13.370999997446313,-1,-1,5.123,26.733,1.0489999986020848,-1
page_1,2020-12-25T16:25:34.069Z,GET,https://res.17track.net/global-v2/vendor-yq/browser/browser.min.js?v=c56933ebdd,h2,-1,200,24919,application/javascript; charset=UTF-8,"public, max-age=31536000",36.27599999890663,11.385999997789972,-1,-1,0,14.644,10.24600000528153,-1
page_1,2020-12-25T16:25:34.070Z,GET,https://res.17track.net/global-v2/imgs/logo/svg/fullen_owt_128x32.svg?v=ce8d5e5172,h2,-1,200,5637,image/svg+xml,"public, max-age=31536000",175.23700000310782,135.91000000730622,-1,-1,6.501,31.699999999999996,1.1260000028414652,-1
page_1,2020-12-25T16:25:34.070Z,GET,https://res.17track.net/global-v2/imgs/logo/svg/square_wot_128x90.svg?v=dd550aa83e,h2,-1,200,341,image/svg+xml,"public, max-age=31536000",171.2439999973867,138.64499999776297,-1,-1,3.6270000000000007,27.867000000000004,1.105000003008172,-1
page_1,2020-12-25T16:25:34.070Z,GET,https://res.17track.net/global-v2/imgs/logo/svg/square_wob_512x512.svg,h2,-1,200,424,image/svg+xml,"public, max-age=31536000",176.64200000581332,138.83099999915808,-1,-1,3.317,33.419,1.0750000074040145,-1
page_1,2020-12-25T16:25:34.070Z,GET,https://res.17track.net/i18n/merge-i18n/enum/enum.en.js?v=5026777833,h2,-1,200,195207,application/javascript; charset=UTF-8,"public, max-age=31536000",100.10899999178946,96.38599999369309,-1,-1,0,0.7250000000000001,2.99799999629613,-1
page_1,2020-12-25T16:25:34.071Z,GET,https://res.17track.net/i18n/merge-i18n/base-site/base-site.en.js?v=8997e8c1ad,h2,-1,200,29198,application/javascript; charset=UTF-8,"public, max-age=31536000",112.72200000530574,107.44600000482704,-1,-1,0,0.978,4.297999999835156,-1
page_1,2020-12-25T16:25:34.071Z,GET,https://res.17track.net/i18n/merge-i18n/base-track/base-track.en.js?v=74598f333d,h2,-1,200,9628,application/javascript; charset=UTF-8,"public, max-age=31536000",142.52500000293367,120.23000000872835,-1,-1,0,18.736,3.5589999897638336,-1
page_1,2020-12-25T16:25:34.071Z,GET,https://res.17track.net/global-v2/merge-js/base/base.min.js?v=8d5b8b41d9,h2,-1,200,145073,application/javascript; charset=UTF-8,"public, max-age=31536000",147.56700000725687,120.4439999964051,-1,-1,0,19.136000000000003,7.987000004504807,-1
page_1,2020-12-25T16:25:34.071Z,GET,https://res.17track.net/global-v2/merge-js/base-vendor/base-vendor.min.js?v=d79ac19a62,h2,-1,200,177997,application/javascript; charset=UTF-8,"public, max-age=31536000",148.54499998909887,120.71299999982119,-1,-1,0,19.354,8.477999988826923,-1
page_1,2020-12-25T16:25:34.071Z,GET,https://res.17track.net/global-v2/merge-js/base-site/base-site.min.js?v=45f1c75af1,h2,-1,200,19764,application/javascript; charset=UTF-8,"public, max-age=31536000",144.64500000758562,120.91699999747705,-1,-1,0,19.888,3.8400000048568472,-1
page_1,2020-12-25T16:25:34.071Z,GET,https://res.17track.net/global-v2/merge-js/base-editor/base-editor.min.js?v=ca4805a30f,h2,-1,200,276684,application/javascript; charset=UTF-8,"public, max-age=31536000",197.63500000408385,129.4199999995185,-1,-1,11.120000000000001,38.396,18.699000007472932,-1
page_1,2020-12-25T16:25:34.071Z,GET,https://res.17track.net/global-v2/vendor/codemirror/codemirror.min.js?v=d1923d019c,h2,-1,200,177175,application/javascript; charset=UTF-8,"public, max-age=31536000",187.17299999843817,129.4159999983618,-1,-1,10.996,25.339000000000002,21.42200000525918,-1
page_1,2020-12-25T16:25:34.072Z,GET,https://res.17track.net/global-v2/vendor-yq/yq-track-core/yq-track-core.min.js?v=e3d4d50e07,h2,-1,200,117188,application/javascript; charset=UTF-8,"public, max-age=31536000",181.89200000779238,129.3389999975385,-1,-1,10.921,30.787999999999997,10.8440000039991,-1
page_1,2020-12-25T16:25:34.072Z,GET,https://res.17track.net/m/js/common.min.js?v=8c2621baa6,h2,-1,200,82038,application/javascript; charset=UTF-8,"public, max-age=31536000",195.40099998994265,130.5569999989206,-1,-1,9.584000000000001,50.553000000000004,4.70699998550117,-1
page_1,2020-12-25T16:25:34.072Z,GET,https://res.17track.net/m/js/index.min.js?v=08c12e11c4,h2,-1,200,1304,application/javascript; charset=UTF-8,"public, max-age=31536000",184.26900000486057,130.45400000529364,-1,-1,9.457,43.375,0.9830000053625554,-1
page_1,2020-12-25T16:25:34.072Z,GET,https://res.17track.net/m/js/yqg.min.js?v=acd7ae1d08,h2,-1,200,9140,application/javascript; charset=UTF-8,"public, max-age=31536000",189.4040000042878,132.90799999825097,-1,-1,6.873000000000001,44.8,4.823000010219403,-1
page_1,2020-12-25T16:25:34.188Z,GET,https://fundingchoicesmessages.google.com/f/AGSKWxVE7xHVo_2re8QLDGBYN6A7iY-cPcgFL2g6luvDZXbMOx0ykZ0MklIgDtYfO0SPO-S2dbj2oQblPmzQdqsR1_A=,h2,-1,200,84802,application/javascript; charset=utf-8,"no-cache, no-store, max-age=0, must-revalidate",210.73199999227654,13.553999999954366,29.354000000000003,72.431,1.9279999999999973,70.491,22.97399999224581,51.39000000000001
page_1,2020-12-25T16:25:34.235Z,GET,https://res.17track.net/global-v2/imgs-sprites/avatar/30x30.png?v=bcb601d679,h2,-1,200,15497,image/png,15497,"public, max-age=31536000",49.167000004672445,12.133000003892928,-1,-1,11.278000000000002,24.366,1.3900000049034134,-1
page_1,2020-12-25T16:25:34.273Z,GET,https://res.17track.net/global-v2/fonts/common/common/common.woff?v=21460ffb25,h2,-1,200,72984,application/font-woff,"public, max-age=31536000",30.934000009438023,2.0960000059343873,-1,-1,0.4900000000000001,23.98,4.368000008980744,-1
page_1,2020-12-25T16:25:34.472Z,GET,https://www.googletagservices.com/tag/js/gpt.js,h2,-1,200,55288,text/javascript,18846,"private, max-age=900, stale-while-revalidate=3600",212.1960000076797,4.497000009909272,69.23,94.414,0.6069999999999993,35.96199999999999,7.486000002245419,69.23599999999999
page_1,2020-12-25T16:25:34.473Z,GET,https://c.amazon-adsystem.com/aax2/apstag.js,h2,-1,200,118514,application/javascript,"public, max-age=900",274.5769999892218,7.775999999291264,63.739,93.969,2.382000000000005,54.843999999999994,51.86699998739641,63.80499999999999
page_1,2020-12-25T16:25:34.474Z,GET,https://www.google-analytics.com/analytics.js,h2,-1,200,47051,text/javascript,18817,"public, max-age=7200",212.66499999910593,7.807000005374663,0.03400000000000025,148.117,9.921999999999997,21.421999999999997,25.362999993376434,58.973
page_1,2020-12-25T16:25:34.674Z,GET,https://res.17track.net/global-v2/imgs-sprites/application/54x54@2x.png?v=1f5e843531,h2,-1,200,44543,image/png,44543,"public, max-age=31536000",72.36000000557397,4.455999996339902,-1,-1,0.43199999999999994,42.066,25.40600001520943,-1
page_1,2020-12-25T16:25:34.805Z,POST,https://fundingchoicesmessages.google.com/l/AGSKWxU5kl6IKXQxf9iVwPiUtXvfboKWOXQHO70QVuBZWgfubp-8xxQJRnEgMcDH3upoZ5l0yvqqTA8MWiZO2JqEcdI=?pvid=F211D52B-B137-48CE-A358-DE4722AAD359&anonid=948A349C-6776-4F21-8F92-8289CAA25773,h3-Q050,-1,204,0,text/html; charset=utf-8,0,"no-cache, no-store, max-age=0, must-revalidate",149.67099999194033,1.251999996737577,0.671,100.995,0.32099999999999795,45.878,0.5539999983739108,100.68
page_1,2020-12-25T16:25:34.839Z,GET,https://fundingchoicesmessages.google.com/f/AGSKWxUbG7zsP1A4rGoQJ5emIoRn7CQu88XQTNZcsxJpxvT4Ph5186_hMIMD-M-sYpng1EISvMFOa3ZzUxu2e5GqB6A=?fccs=W251bGwsW1tdLFtdXSxudWxsLG51bGwsbnVsbCwyLFsxNjA4OTEzNTM0LDgzODAwMDAwMF0sIkYyMTFENTJCLUIxMzctNDhDRS1BMzU4LURFNDcyMkFBRDM1OSIsIjk0OEEzNDlDLTY3NzYtNEYyMS04RjkyLTgyODlDQUEyNTc3MyIsbnVsbCxbbnVsbCxbN11dXQ,h2,-1,200,82627,application/javascript; charset=utf-8,"no-cache, no-store, max-age=0, must-revalidate",92.63600000122096,2.0269999986020846,-1,-1,0.19599999999999995,76.28999999999999,14.123000000836328,-1
page_1,2020-12-25T16:25:34.855Z,GET,https://securepubads.g.doubleclick.net/gpt/pubads_impl_2020120801.js,h2,-1,200,280579,text/javascript,98829,"private, immutable, max-age=31536000",173.8879999902565,10.814999999667517,16.672,65.284,0.7650000000000006,33.92399999999999,46.42799998691771,42.309999999999995
page_1,2020-12-25T16:25:34.921Z,GET,https://c.amazon-adsystem.com/bao-csm/aps-comm/aps_csm.js,h2,-1,200,6482,application/javascript,"public, max-age=86400",79.30900000792462,1.487999998435378,0.020000000000000018,50.397999999999996,0.23000000000000398,26.569000000000003,0.6040000153006986,25.427
page_1,2020-12-25T16:25:35.082Z,GET,https://adservice.google.com/adsid/integrator.js?domain=m.17track.net,h2,-1,200,109,application/javascript; charset=UTF-8,104,"private, no-cache, no-store",164.30400000535883,2.161000011704862,17.824,76.62199999999999,0.23100000000000875,65.61200000000001,1.8539999873610213,55.592
page_1,2020-12-25T16:25:35.088Z,POST,https://fundingchoicesmessages.google.com/l/AGSKWxU5kl6IKXQxf9iVwPiUtXvfboKWOXQHO70QVuBZWgfubp-8xxQJRnEgMcDH3upoZ5l0yvqqTA8MWiZO2JqEcdI=?pvid=F211D52B-B137-48CE-A358-DE4722AAD359&anonid=948A349C-6776-4F21-8F92-8289CAA25773,h3-Q050,-1,204,0,text/html; charset=utf-8,0,"no-cache, no-store, max-age=0, must-revalidate",54.390999997849576,1.782999994580634,-1,-1,0.4169999999999999,48.604,3.5869999992428347,-1
page_1,2020-12-25T16:25:35.119Z,GET,https://37e87df3ae2ae5f409161dd4aafe608e.safeframe.googlesyndication.com/safeframe/1-0-37/html/container.html,h2,-1,200,0,195.0970000034431,12.463000007551162,56.227999999999994,78.625,1.3100000000000023,35.55500000000001,10.915999999269843,55.871999999999986
page_1,2020-12-25T16:25:35.120Z,GET,https://tpc.googlesyndication.com/safeframe/1-0-37/html/container.html,h2,-1,200,0,154.18400001362897,13.594000003765338,18.581,72.816,0.9710000000000036,26.057000000000002,22.165000016684644,54.520999999999994
page_1,2020-12-25T16:25:35.289Z,GET,https://res.17track.net/global-v2/favicon.ico?v=20170712,h2,-1,200,1150,image/x-icon,"public, max-age=31536000",35.8950000081677,2.369000010381453,-1,-1,0.27999999999999997,32.602000000000004,0.6439999997382984,-1
page_1,2020-12-25T16:25:35.289Z,GET,https://res.17track.net/global-v2/imgs/oauth_image/apple_touch_152x152.png,h2,-1,200,4390,image/png,4390,"public, max-age=31536000",39.85100000863895,5.793000006241724,-1,-1,0.22099999999999986,33.242000000000004,0.5950000049779192,-1
