pageRef,startedDateTime,requestMethod,requestUrl,requestHttpVersion,requestHeaderSize,responseStatus,responseContentSize,responseContentType,responseContentLength,time,blocked,dns,connect,send,wait,receive,ssl
page_1,2020-12-26T07:44:52.019Z,GET,https://res.17track.net/global-v2/vendor/codemirror/codemirror.min.css?v=581621bcd0,h2,-1,200,7436,text/css; charset=UTF-8,"public, max-age=31536000",183.42099999426864,90.32199999803119,-1,-1,4.8489999999999895,87.312,0.9379999828524888,-1
page_1,2020-12-26T07:44:52.019Z,GET,https://res.17track.net/global-v2/vendor-yq/yq-track-core/yq-track-core.min.css?v=1decc9bf71,h2,-1,200,33617,text/css; charset=UTF-8,"public, max-age=31536000",202.13599997805431,90.19999999864399,-1,-1,4.430000000000007,100.708,6.797999987611547,-1
page_1,2020-12-26T07:44:52.020Z,GET,https://res.17track.net/www/css/index.min.css?v=204a835208,h2,-1,200,17954,text/css; charset=UTF-8,"public, max-age=31536000",184.38000002061017,87.68800001279824,-1,-1,5.795999999999992,90.18900000000001,0.7069999992381781,-1
page_1,2020-12-26T07:44:52.021Z,GET,https://res.17track.net/global-v2/vendor-yq/browser/browser.min.js?v=c56933ebdd,h2,-1,200,24919,application/javascript; charset=UTF-8,"public, max-age=31536000",185.1230000029318,87.59000001290067,-1,-1,5.338000000000008,91.29299999999999,0.901999999769032,-1
page_1,2020-12-26T07:44:52.045Z,GET,https://res.17track.net/i18n/merge-i18n/enum/enum.en.js?v=5026777833,h2,-1,200,195207,application/javascript; charset=UTF-8,"public, max-age=31536000",345.36300000036135,283.2800000096634,-1,-1,0.329,55.107,6.6470000019762665,-1
page_1,2020-12-26T07:44:52.045Z,GET,https://res.17track.net/i18n/merge-i18n/base-site/base-site.en.js?v=8997e8c1ad,h2,-1,200,29198,application/javascript; charset=UTF-8,"public, max-age=31536000",362.8069999977015,300.494999992067,-1,-1,0.30000000000000004,59.511,2.5010000099428,-1
page_1,2020-12-26T07:44:52.046Z,GET,https://res.17track.net/i18n/merge-i18n/base-track/base-track.en.js?v=74598f333d,h2,-1,200,9628,application/javascript; charset=UTF-8,"public, max-age=31536000",418.6639999970794,354.6890000049788,-1,-1,0.31199999999999994,62.179,1.4839999785181135,-1
page_1,2020-12-26T07:44:52.047Z,GET,https://res.17track.net/global-v2/merge-js/base/base.min.js?v=8d5b8b41d9,h2,-1,200,145073,application/javascript; charset=UTF-8,"public, max-age=31536000",432.65799997607246,364.9650000016354,-1,-1,0.273,53.303,14.116999984253198,-1
page_1,2020-12-26T07:44:52.047Z,GET,https://res.17track.net/global-v2/merge-js/base-vendor/base-vendor.min.js?v=d79ac19a62,h2,-1,200,177997,application/javascript; charset=UTF-8,"public, max-age=31536000",511.05400000233203,434.4049999993239,-1,-1,0.5819999999999999,63.018,13.049000001046807,-1
page_1,2020-12-26T07:44:52.048Z,GET,https://res.17track.net/global-v2/merge-js/base-site/base-site.min.js?v=45f1c75af1,h2,-1,200,19764,application/javascript; charset=UTF-8,"public, max-age=31536000",494.3900000071153,445.02400001489184,-1,-1,0.308,47.427,1.6309999919030815,-1
page_1,2020-12-26T07:44:52.368Z,GET,https://m.17track.net/en,h2,-1,200,32562,text/html; charset=utf-8,225.19400002784096,138.79000001300128,-1,-1,0.4189999999999827,83.624,2.361000020755455,-1
page_1,2020-12-26T07:44:52.640Z,GET,https://res.17track.net/global-v2/css/bootstrap.min.css?v=882a2f3a81,h2,-1,200,111360,text/css; charset=UTF-8,"public, max-age=31536000",2.829000004567206,1.0090000066962093,-1,-1,0,0.51,1.3099999923724681,-1
page_1,2020-12-26T07:44:52.641Z,GET,https://res.17track.net/global-v2/css/bootstrap-extend.min.css?v=308c237350,h2,-1,200,136617,text/css; charset=UTF-8,"public, max-age=31536000",4.55900002270937,2.9359999981299043,-1,-1,0,0.3999999999999999,1.2230000284034759,-1
page_1,2020-12-26T07:44:52.646Z,GET,https://res.17track.net/global-v2/css/site.min.css?v=4206263675,h2,-1,200,205728,text/css; charset=UTF-8,"public, max-age=31536000",30.321999976877123,4.71999998328276,-1,-1,0,7.274,18.328000005567446,-1
page_1,2020-12-26T07:44:52.647Z,GET,https://res.17track.net/global-v2/merge-css/base-vendor/base-vendor.min.css?v=7a8ddaaf78,h2,-1,200,140430,text/css; charset=UTF-8,"public, max-age=31536000",26.65099999285303,4.6779999942723665,-1,-1,0,7.33,14.643000002251938,-1
page_1,2020-12-26T07:44:52.647Z,GET,https://res.17track.net/global-v2/merge-css/base-site/base-site.min.css?v=d4ebfd0a61,h2,-1,200,45061,text/css; charset=UTF-8,"public, max-age=31536000",19.278000021586195,4.691000025417655,-1,-1,0,7.397,7.190000003902242,-1
page_1,2020-12-26T07:44:52.648Z,GET,https://res.17track.net/global-v2/merge-css/base-editor/base-editor.min.css?v=75ee6f611d,h2,-1,200,58521,text/css; charset=UTF-8,"public, max-age=31536000",98.4409999800846,8.784000000042841,-1,-1,4.359999999999999,83.979,1.3179999659769237,-1
page_1,2020-12-26T07:44:52.648Z,GET,https://res.17track.net/global-v2/css-enum/yqci-item/yqci-item.min.css?v=a2fa8e81ae,h2,-1,200,99094,text/css; charset=UTF-8,"public, max-age=31536000",64.33900000411086,8.521999996157362,-1,-1,4.228000000000001,49.437,2.152000000933185,-1
page_1,2020-12-26T07:44:52.648Z,GET,https://res.17track.net/global-v2/merge-css/enum/enum.min.css?v=3192af452b,h2,-1,200,240460,text/css; charset=UTF-8,"public, max-age=31536000",28.56700000120327,4.860999991428107,-1,-1,0,7.513,16.193000017665327,-1
page_1,2020-12-26T07:44:52.649Z,GET,https://res.17track.net/global-v2/vendor/codemirror/codemirror.min.css?v=581621bcd0,h2,-1,200,7436,text/css; charset=UTF-8,"public, max-age=31536000",18.982000008691102,4.894999996000901,-1,-1,0,7.4830000000000005,6.604000023799017,-1
page_1,2020-12-26T07:44:52.649Z,GET,https://res.17track.net/global-v2/vendor-yq/yq-track-core/yq-track-core.min.css?v=1decc9bf71,h2,-1,200,33617,text/css; charset=UTF-8,"public, max-age=31536000",19.066999986534938,5.104999990271405,-1,-1,0,7.346,6.615999998757616,-1
page_1,2020-12-26T07:44:52.650Z,GET,https://res.17track.net/m/css/common.min.css?v=1ded33f820,h2,-1,200,15278,text/css; charset=UTF-8,"public, max-age=31536000",70.37899998249486,7.092999998416752,-1,-1,4.045,58.201,1.0399999737273902,-1
page_1,2020-12-26T07:44:52.654Z,GET,https://res.17track.net/m/css/index.min.css?v=240c2b3016,h2,-1,200,3134,text/css; charset=UTF-8,"public, max-age=31536000",63.565999997081235,6.19599998870492,-1,-1,7.044,49.544,0.7820000173524022,-1
page_1,2020-12-26T07:44:52.656Z,GET,https://res.17track.net/global-v2/vendor-yq/browser/browser.min.js?v=c56933ebdd,h2,-1,200,24919,application/javascript; charset=UTF-8,"public, max-age=31536000",21.991999994497746,4.160999978648499,-1,-1,0,15.818999999999999,2.0120000117458403,-1
page_1,2020-12-26T07:44:52.659Z,GET,https://res.17track.net/global-v2/imgs/logo/svg/fullen_owt_128x32.svg?v=ce8d5e5172,h2,-1,200,5637,image/svg+xml,"public, max-age=31536000",202.61100001516752,143.68199999213778,-1,-1,11.307,46.87299999999999,0.7490000280085951,-1
page_1,2020-12-26T07:44:52.660Z,GET,https://res.17track.net/global-v2/imgs/logo/svg/square_wot_128x90.svg?v=dd550aa83e,h2,-1,200,341,image/svg+xml,"public, max-age=31536000",202.38000000244938,142.6919999962207,-1,-1,11.155,48.01400000000001,0.5189999938011169,-1
page_1,2020-12-26T07:44:52.661Z,GET,https://res.17track.net/global-v2/imgs/logo/svg/square_wob_512x512.svg,h2,-1,200,424,image/svg+xml,"public, max-age=31536000",211.17900000535883,141.7909999972619,-1,-1,11.023000000000001,57.75099999999999,0.6140000186860561,-1
page_1,2020-12-26T07:44:52.661Z,GET,https://res.17track.net/i18n/merge-i18n/enum/enum.en.js?v=5026777833,h2,-1,200,195207,application/javascript; charset=UTF-8,"public, max-age=31536000",98.56700000818819,94.50700001224875,-1,-1,0,0.553,3.5069999867118895,-1
page_1,2020-12-26T07:44:52.662Z,GET,https://res.17track.net/i18n/merge-i18n/base-site/base-site.en.js?v=8997e8c1ad,h2,-1,200,29198,application/javascript; charset=UTF-8,"public, max-age=31536000",114.45799999637529,104.63300000156276,-1,-1,0,2.82,7.00499999220483,-1
page_1,2020-12-26T07:44:52.662Z,GET,https://res.17track.net/i18n/merge-i18n/base-track/base-track.en.js?v=74598f333d,h2,-1,200,9628,application/javascript; charset=UTF-8,"public, max-age=31536000",154.3999999994412,115.99700000939332,-1,-1,0,25.819000000000003,12.583999981870875,-1
page_1,2020-12-26T07:44:52.663Z,GET,https://res.17track.net/global-v2/merge-js/base/base.min.js?v=8d5b8b41d9,h2,-1,200,145073,application/javascript; charset=UTF-8,"public, max-age=31536000",160.06999998353422,117.22299997739121,-1,-1,0,32.137,10.710000002291054,-1
page_1,2020-12-26T07:44:52.664Z,GET,https://res.17track.net/global-v2/merge-js/base-vendor/base-vendor.min.js?v=d79ac19a62,h2,-1,200,177997,application/javascript; charset=UTF-8,"public, max-age=31536000",161.27799998503178,117.7439999796506,-1,-1,0,31.374,12.160000012954697,-1
page_1,2020-12-26T07:44:52.664Z,GET,https://res.17track.net/global-v2/merge-js/base-site/base-site.min.js?v=45f1c75af1,h2,-1,200,19764,application/javascript; charset=UTF-8,"public, max-age=31536000",156.74099998432212,118.16800000237859,-1,-1,0,30.705,7.867999986046925,-1
page_1,2020-12-26T07:44:52.665Z,GET,https://res.17track.net/global-v2/merge-js/base-editor/base-editor.min.js?v=ca4805a30f,h2,-1,200,276684,application/javascript; charset=UTF-8,"public, max-age=31536000",223.75299999839626,136.6190000205748,-1,-1,11.59,57.313,18.23099996545352,-1
page_1,2020-12-26T07:44:52.665Z,GET,https://res.17track.net/global-v2/vendor/codemirror/codemirror.min.js?v=d1923d019c,h2,-1,200,177175,application/javascript; charset=UTF-8,"public, max-age=31536000",239.23800000920892,136.57999999714642,-1,-1,11.272000000000002,70.037,21.349000016925856,-1
page_1,2020-12-26T07:44:52.665Z,GET,https://res.17track.net/global-v2/vendor-yq/yq-track-core/yq-track-core.min.js?v=e3d4d50e07,h2,-1,200,117188,application/javascript; charset=UTF-8,"public, max-age=31536000",215.99999998579733,136.40699999424814,-1,-1,11.118,63.979,4.495999979553744,-1
page_1,2020-12-26T07:44:52.666Z,GET,https://res.17track.net/m/js/common.min.js?v=8c2621baa6,h2,-1,200,82038,application/javascript; charset=UTF-8,"public, max-age=31536000",219.67099999892525,136.2029999896828,-1,-1,11.004000000000001,65.55399999999999,6.909999996423721,-1
page_1,2020-12-26T07:44:52.666Z,GET,https://res.17track.net/m/js/index.min.js?v=08c12e11c4,h2,-1,200,1304,application/javascript; charset=UTF-8,"public, max-age=31536000",210.22300000186078,136.00100002519042,-1,-1,10.899,62.613,0.7099999638739973,-1
page_1,2020-12-26T07:44:52.667Z,GET,https://res.17track.net/m/js/yqg.min.js?v=acd7ae1d08,h2,-1,200,9140,application/javascript; charset=UTF-8,"public, max-age=31536000",203.00700000370853,135.39899999269844,-1,-1,10.788999999999998,56.046,0.7730000070296228,-1
page_1,2020-12-26T07:44:52.772Z,GET,https://fundingchoicesmessages.google.com/f/AGSKWxVE7xHVo_2re8QLDGBYN6A7iY-cPcgFL2g6luvDZXbMOx0ykZ0MklIgDtYfO0SPO-S2dbj2oQblPmzQdqsR1_A=,h2,-1,200,84802,application/javascript; charset=utf-8,"no-cache, no-store, max-age=0, must-revalidate",341.989000007743,28.25000000454299,31.816000000000003,122.143,0.21000000000000796,105.83200000000002,53.73800001689233,81.171
page_1,2020-12-26T07:44:52.825Z,GET,https://res.17track.net/global-v2/imgs-sprites/avatar/30x30.png?v=bcb601d679,h2,-1,200,15497,image/png,15497,"public, max-age=31536000",59.101999999256805,2.979000004131347,-1,-1,0.31000000000000005,52.701,3.112000005785376,-1
page_1,2020-12-26T07:44:52.853Z,GET,https://res.17track.net/global-v2/fonts/common/common/common.woff?v=21460ffb25,h2,-1,200,72984,application/font-woff,"public, max-age=31536000",65.69399998988956,2.821999995475635,-1,-1,0.8599999999999999,57.716,4.295999999158084,-1
page_1,2020-12-26T07:44:53.121Z,GET,https://www.googletagservices.com/tag/js/gpt.js,h2,-1,200,55288,text/javascript,18846,"private, max-age=900, stale-while-revalidate=3600",255.04299998283386,4.918000007044524,35.65,134.368,0.8569999999999993,54.56100000000001,24.688999983482063,93.37
page_1,2020-12-26T07:44:53.122Z,GET,https://c.amazon-adsystem.com/aax2/apstag.js,h2,-1,200,118514,application/javascript,"public, max-age=900",258.5160000016913,7.30200000169687,33.477000000000004,121.812,0.8849999999999909,70.02000000000001,25.02000000094995,81.335
page_1,2020-12-26T07:44:53.124Z,GET,https://www.google-analytics.com/analytics.js,h2,-1,200,47051,text/javascript,18817,"public, max-age=7200",66.81899999966845,8.570000004990026,-1,-1,1.3999999999999995,46.466,10.38299998617731,-1
page_1,2020-12-26T07:44:53.385Z,GET,https://res.17track.net/global-v2/imgs-sprites/application/54x54@2x.png?v=1f5e843531,h2,-1,200,44543,image/png,44543,"public, max-age=31536000",53.69000000064261,3.153999989058822,-1,-1,1.692,47.803999999999995,1.0400000028312206,-1
page_1,2020-12-26T07:44:53.468Z,GET,https://c.amazon-adsystem.com/bao-csm/aps-comm/aps_csm.js,h2,-1,200,6482,application/javascript,"public, max-age=86400",205.38299999316223,7.463999977750704,0.0349999999999997,124.171,0.22400000000000375,71.21999999999998,2.269000018713996,59.455
page_1,2020-12-26T07:44:53.516Z,GET,https://securepubads.g.doubleclick.net/gpt/pubads_impl_2020120801.js,h2,-1,200,280579,text/javascript,98829,"private, immutable, max-age=31536000",315.0080000050366,1.6759999959245324,42.711,129.098,0.3599999999999852,53.28400000000002,87.878999998793,87.78300000000002
page_1,2020-12-26T07:44:53.582Z,POST,https://fundingchoicesmessages.google.com/l/AGSKWxUZ_q9tHNRdneAmxKovZzQ1gzUocrOtHRyt_C9TZl7O82GAdfuhuBSX5QNfu-F3pW-k0XdI5gFMm5PHPj2oL0Y=?pvid=D1EDA5DD-A543-4C06-817B-73AFD776FE46&anonid=E5A04D62-3FF0-42F0-ABD1-B44A5BCAAD74,h3-Q050,-1,204,0,text/html; charset=utf-8,0,"no-cache, no-store, max-age=0, must-revalidate",240.14399998122826,1.6549999884869904,0.583,156.329,0.5549999999999784,79.00500000000002,2.0169999916106462,155.948
page_1,2020-12-26T07:44:53.635Z,GET,https://fundingchoicesmessages.google.com/f/AGSKWxWWl_xpossGWyaVWQo3mXBUBQUMX8gEtI1Js6t6Zum4Ltn5SfGAeNUkx7TmNq3KXT11YorqWugQBWtkzZmF424=?fccs=W251bGwsW1tdLFtdXSxudWxsLG51bGwsbnVsbCwyLFsxNjA4OTY4NjkzLDYzMzAwMDAwMF0sIkQxRURBNURELUE1NDMtNEMwNi04MTdCLTczQUZENzc2RkU0NiIsIkU1QTA0RDYyLTNGRjAtNDJGMC1BQkQxLUI0NEE1QkNBQUQ3NCIsbnVsbCxbbnVsbCxbN11dXQ,h2,-1,200,82645,application/javascript; charset=utf-8,"no-cache, no-store, max-age=0, must-revalidate",147.0160000026226,4.142000021476298,-1,-1,0.27300000000000013,111.61699999999999,30.983999982709065,-1
page_1,2020-12-26T07:44:53.899Z,POST,https://fundingchoicesmessages.google.com/l/AGSKWxUZ_q9tHNRdneAmxKovZzQ1gzUocrOtHRyt_C9TZl7O82GAdfuhuBSX5QNfu-F3pW-k0XdI5gFMm5PHPj2oL0Y=?pvid=D1EDA5DD-A543-4C06-817B-73AFD776FE46&anonid=E5A04D62-3FF0-42F0-ABD1-B44A5BCAAD74,h3-Q050,-1,204,0,text/html; charset=utf-8,0,"no-cache, no-store, max-age=0, must-revalidate",91.44299998297356,1.9050000026747584,-1,-1,0.3600000000000001,88.49600000000001,0.6819999834988266,-1
page_1,2020-12-26T07:44:53.910Z,GET,https://adservice.google.com/adsid/integrator.js?domain=m.17track.net,h2,-1,200,109,application/javascript; charset=UTF-8,104,"private, no-cache, no-store",291.1949999979697,2.0749999857991934,52.364999999999995,156.78500000000003,1.3589999999999804,77.304,1.3069999986328185,98.97999999999999
page_1,2020-12-26T07:44:53.947Z,GET,https://e1f23e9774b58613da5ecb90dea96dc2.safeframe.googlesyndication.com/safeframe/1-0-37/html/container.html,h2,-1,200,0,307.0970000117086,44.11099998812377,74.80099999999999,113.792,0.32500000000001705,63.264999999999986,10.803000011947006,69.348
page_1,2020-12-26T07:44:53.948Z,GET,https://tpc.googlesyndication.com/safeframe/1-0-37/html/container.html,h2,-1,200,0,286.751000006916,50.72000000711903,46.23,120.27699999999999,0.3170000000000073,54.403999999999996,14.802999998209998,65.092
page_1,2020-12-26T07:44:54.239Z,GET,https://res.17track.net/global-v2/favicon.ico?v=20170712,h2,-1,200,1150,image/x-icon,"public, max-age=31536000",66.55899999896064,12.335999996172264,-1,-1,0.7270000000000003,50.852,2.6439999928697944,-1
page_1,2020-12-26T07:44:54.240Z,GET,https://res.17track.net/global-v2/imgs/oauth_image/apple_touch_152x152.png,h2,-1,200,4390,image/png,4390,"public, max-age=31536000",61.985000007553026,11.664999984869734,-1,-1,0.2589999999999999,48.289,1.7720000178087503,-1
